shape_id,shape_pt_lat,shape_pt_lon,shape_pt_sequence,shape_dist_traveled
ATB:JourneyPattern:825_Outbound_191212110603434_191212110592096,63.86975,8.52728,84,33417.363
ATB:JourneyPattern:825_Outbound_191212110603434_191212110592096,63.86888,8.52136,85,34083.453
ATB:JourneyPattern:825_Outbound_191212110603434_191212110592096,63.86888,8.52136,86,34083.453
ATB:JourneyPattern:825_Outbound_191212110603434_191212110592096,63.86835,8.51996,87,34250.094
ATB:JourneyPattern:825_Outbound_191212110603434_191212110592096,63.86743,8.51848,88,34444.082
ATB:JourneyPattern:825_Outbound_191212110603434_191212110592096,63.866,8.51687,89,34683.797
ATB:JourneyPattern:825_Outbound_191212110603434_191212110592096,63.86231,8.51342,90,35246.137
ATB:JourneyPattern:825_Outbound_191212110603434_191212110592096,63.86231,8.51342,91,35246.137
ATB:JourneyPattern:825_Outbound_191212110603434_191212110592096,63.86098,8.51146,92,35509.812
ATB:JourneyPattern:825_Outbound_191212110603434_191212110592096,63.8594,8.50973,93,35770.625
ATB:JourneyPattern:825_Outbound_191212110603434_191212110592096,63.8575,8.50857,94,36018.438
ATB:JourneyPattern:825_Outbound_191212110603434_191212110592096,63.85214,8.50737,95,36629.88
ATB:JourneyPattern:825_Outbound_191212110603434_191212110592096,63.85101,8.50689,96,36766.55
ATB:JourneyPattern:825_Outbound_191212110603434_191212110592096,63.85038,8.50619,97,36871.387
ATB:JourneyPattern:825_Outbound_191212110603434_191212110592096,63.84989,8.50503,98,37011.562
ATB:JourneyPattern:825_Outbound_191212110603434_191212110592096,63.84956,8.50331,99,37206.523
ATB:JourneyPattern:825_Outbound_191212110603434_191212110592096,63.84944,8.5018,100,37375.15
ATB:JourneyPattern:825_Outbound_191212110603434_191212110592096,63.84945,8.50136,101,37424.14
ATB:JourneyPattern:825_Outbound_191212110603434_191212110592096,63.84953,8.50077,102,37490.42
ATB:JourneyPattern:825_Outbound_191212110603434_191212110592096,63.84953,8.50077,103,37490.42
ATB:JourneyPattern:825_Outbound_200228162220839_191212110592096,63.79926,8.68128,0,0.0
ATB:JourneyPattern:825_Outbound_200228162220839_191212110592096,63.79964,8.68115,1,44.708324
ATB:JourneyPattern:825_Outbound_200228162220839_191212110592096,63.80024,8.68112,2,111.58346
ATB:JourneyPattern:825_Outbound_200228162220839_191212110592096,63.80151,8.68085,3,256.11887
ATB:JourneyPattern:825_Outbound_200228162220839_191212110592096,63.80206,8.68041,4,334.52603
ATB:JourneyPattern:825_Outbound_200228162220839_191212110592096,63.80252,8.67974,5,424.99667
ATB:JourneyPattern:825_Outbound_200228162220839_191212110592096,63.80301,8.67844,6,579.65063
ATB:JourneyPattern:825_Outbound_200228162220839_191212110592096,63.80319,8.6769,7,752.2497
ATB:JourneyPattern:825_Outbound_200228162220839_191212110592096,63.80354,8.65171,8,3556.6584
ATB:JourneyPattern:825_Outbound_200228162220839_191212110592096,63.80371,8.64678,9,4105.7896
ATB:JourneyPattern:825_Outbound_200228162220839_191212110592096,63.80416,8.64186,10,4655.7676
ATB:JourneyPattern:825_Outbound_200228162220839_191212110592096,63.80474,8.63794,11,5096.8906
ATB:JourneyPattern:825_Outbound_200228162220839_191212110592096,63.80553,8.63545,12,5387.6924
ATB:JourneyPattern:825_Outbound_200228162220839_191212110592096,63.80627,8.634,13,5568.911
ATB:JourneyPattern:825_Outbound_200228162220839_191212110592096,63.80756,8.63314,14,5741.499
ATB:JourneyPattern:825_Outbound_200228162220839_191212110592096,63.80878,8.63349,15,5882.787
ATB:JourneyPattern:825_Outbound_200228162220839_191212110592096,63.81004,8.63482,16,6086.733
ATB:JourneyPattern:825_Outbound_200228162220839_191212110592096,63.81188,8.63791,17,6487.076
ATB:JourneyPattern:825_Outbound_200228162220839_191212110592096,63.81417,8.64238,18,7046.173
ATB:JourneyPattern:825_Outbound_200228162220839_191212110592096,63.81623,8.64508,19,7424.2266
ATB:JourneyPattern:825_Outbound_200228162220839_191212110592096,63.81915,8.64804,20,7887.08
ATB:JourneyPattern:825_Outbound_200228162220839_191212110592096,63.86909,8.68344,21,14701.4
ATB:JourneyPattern:825_Outbound_200228162220839_191212110592096,63.87113,8.6831,22,14931.625
ATB:JourneyPattern:825_Outbound_200228162220839_191212110592096,63.87265,8.68155,23,15173.29
ATB:JourneyPattern:825_Outbound_200228162220839_191212110592096,63.8737,8.67966,24,15413.973
ATB:JourneyPattern:825_Outbound_200228162220839_191212110592096,63.87423,8.67709,25,15706.084
ATB:JourneyPattern:825_Outbound_200228162220839_191212110592096,63.87416,8.67314,26,16145.865
ATB:JourneyPattern:825_Outbound_200228162220839_191212110592096,63.87257,8.66662,27,16892.938
ATB:JourneyPattern:825_Outbound_200228162220839_191212110592096,63.87151,8.66421,28,17186.021
ATB:JourneyPattern:825_Outbound_200228162220839_191212110592096,63.86916,8.66199,29,17545.893
ATB:JourneyPattern:825_Outbound_200228162220839_191212110592096,63.86916,8.66199,30,17545.893
ATB:JourneyPattern:825_Outbound_200228162220839_191212110592096,63.86915,8.66199,31,17547.006
ATB:JourneyPattern:825_Outbound_200228162220839_191212110592096,63.86915,8.66199,32,17547.006
ATB:JourneyPattern:825_Outbound_200228162220839_191212110592096,63.87151,8.66421,33,17907.69
ATB:JourneyPattern:825_Outbound_200228162220839_191212110592096,63.87257,8.66662,34,18200.771
ATB:JourneyPattern:825_Outbound_200228162220839_191212110592096,63.87416,8.67314,35,18947.846
ATB:JourneyPattern:825_Outbound_200228162220839_191212110592096,63.87423,8.67709,36,19387.627
ATB:JourneyPattern:825_Outbound_200228162220839_191212110592096,63.8737,8.67966,37,19679.738
ATB:JourneyPattern:825_Outbound_200228162220839_191212110592096,63.87265,8.68155,38,19920.42
ATB:JourneyPattern:825_Outbound_200228162220839_191212110592096,63.87113,8.6831,39,20162.086
ATB:JourneyPattern:825_Outbound_200228162220839_191212110592096,63.86909,8.68344,40,20392.309
ATB:JourneyPattern:825_Outbound_200228162220839_191212110592096,63.81915,8.64804,41,27206.629
ATB:JourneyPattern:825_Outbound_200228162220839_191212110592096,63.81623,8.64508,42,27669.482
ATB:JourneyPattern:825_Outbound_200228162220839_191212110592096,63.81417,8.64238,43,28047.537
ATB:JourneyPattern:825_Outbound_200228162220839_191212110592096,63.81188,8.63791,44,28606.633
ATB:JourneyPattern:825_Outbound_200228162220839_191212110592096,63.81004,8.63482,45,29006.977
ATB:JourneyPattern:825_Outbound_200228162220839_191212110592096,63.80878,8.63349,46,29210.922
ATB:JourneyPattern:825_Outbound_200228162220839_191212110592096,63.80756,8.63314,47,29352.21
ATB:JourneyPattern:825_Outbound_200228162220839_191212110592096,63.80627,8.634,48,29524.799
ATB:JourneyPattern:825_Outbound_200228162220839_191212110592096,63.80553,8.63545,49,29706.018
ATB:JourneyPattern:825_Outbound_200228162220839_191212110592096,63.80474,8.63794,50,29996.818
ATB:JourneyPattern:825_Outbound_200228162220839_191212110592096,63.80416,8.64186,51,30437.941
ATB:JourneyPattern:825_Outbound_200228162220839_191212110592096,63.80371,8.64678,52,30987.92
ATB:JourneyPattern:825_Outbound_200228162220839_191212110592096,63.80354,8.65171,53,31537.05
ATB:JourneyPattern:825_Outbound_200228162220839_191212110592096,63.80319,8.6769,54,34341.46
ATB:JourneyPattern:825_Outbound_200228162220839_191212110592096,63.80301,8.67844,55,34514.06
ATB:JourneyPattern:825_Outbound_200228162220839_191212110592096,63.80252,8.67974,56,34668.715
ATB:JourneyPattern:825_Outbound_200228162220839_191212110592096,63.80206,8.68041,57,34759.184
ATB:JourneyPattern:825_Outbound_200228162220839_191212110592096,63.80151,8.68085,58,34837.59
ATB:JourneyPattern:825_Outbound_200228162220839_191212110592096,63.80024,8.68112,59,34982.125
ATB:JourneyPattern:825_Outbound_200228162220839_191212110592096,63.79964,8.68115,60,35049.0
ATB:JourneyPattern:825_Outbound_200228162220839_191212110592096,63.79926,8.68128,61,35093.71
ATB:JourneyPattern:825_Outbound_200228162220839_191212110592096,63.79926,8.68128,62,35093.71
ATB:JourneyPattern:825_Outbound_191212110603442_191212110592096,63.79926,8.68128,0,0.0
ATB:JourneyPattern:825_Outbound_191212110603442_191212110592096,63.79964,8.68115,1,44.708324
ATB:JourneyPattern:825_Outbound_191212110603442_191212110592096,63.80024,8.68112,2,111.58346
ATB:JourneyPattern:825_Outbound_191212110603442_191212110592096,63.80151,8.68085,3,256.11887
ATB:JourneyPattern:825_Outbound_191212110603442_191212110592096,63.80206,8.68041,4,334.52603
ATB:JourneyPattern:825_Outbound_191212110603442_191212110592096,63.80252,8.67974,5,424.99667
ATB:JourneyPattern:825_Outbound_191212110603442_191212110592096,63.80301,8.67844,6,579.65063
ATB:JourneyPattern:825_Outbound_191212110603442_191212110592096,63.80319,8.6769,7,752.2497
ATB:JourneyPattern:825_Outbound_191212110603442_191212110592096,63.80354,8.65171,8,3556.6584
ATB:JourneyPattern:825_Outbound_191212110603442_191212110592096,63.80371,8.64678,9,4105.7896
ATB:JourneyPattern:825_Outbound_191212110603442_191212110592096,63.80416,8.64186,10,4655.7676
ATB:JourneyPattern:825_Outbound_191212110603442_191212110592096,63.80474,8.63794,11,5096.8906
ATB:JourneyPattern:825_Outbound_191212110603442_191212110592096,63.80553,8.63545,12,5387.6924
ATB:JourneyPattern:825_Outbound_191212110603442_191212110592096,63.80627,8.634,13,5568.911
ATB:JourneyPattern:825_Outbound_191212110603442_191212110592096,63.80756,8.63314,14,5741.499
ATB:JourneyPattern:825_Outbound_191212110603442_191212110592096,63.80878,8.63349,15,5882.787
ATB:JourneyPattern:825_Outbound_191212110603442_191212110592096,63.81004,8.63482,16,6086.733
ATB:JourneyPattern:825_Outbound_191212110603442_191212110592096,63.81188,8.63791,17,6487.076
ATB:JourneyPattern:825_Outbound_191212110603442_191212110592096,63.81417,8.64238,18,7046.173
ATB:JourneyPattern:825_Outbound_191212110603442_191212110592096,63.81623,8.64508,19,7424.2266
ATB:JourneyPattern:825_Outbound_191212110603442_191212110592096,63.81915,8.64804,20,7887.08
ATB:JourneyPattern:825_Outbound_191212110603442_191212110592096,63.86909,8.68344,21,14701.4
ATB:JourneyPattern:825_Outbound_191212110603442_191212110592096,63.87113,8.6831,22,14931.625
ATB:JourneyPattern:825_Outbound_191212110603442_191212110592096,63.87265,8.68155,23,15173.29
ATB:JourneyPattern:825_Outbound_191212110603442_191212110592096,63.8737,8.67966,24,15413.973
ATB:JourneyPattern:825_Outbound_191212110603442_191212110592096,63.87423,8.67709,25,15706.084
ATB:JourneyPattern:825_Outbound_191212110603442_191212110592096,63.87416,8.67314,26,16145.865
ATB:JourneyPattern:825_Outbound_191212110603442_191212110592096,63.87257,8.66662,27,16892.938
ATB:JourneyPattern:825_Outbound_191212110603442_191212110592096,63.87151,8.66421,28,17186.021
ATB:JourneyPattern:825_Outbound_191212110603442_191212110592096,63.86916,8.66199,29,17545.893
ATB:JourneyPattern:825_Outbound_191212110603442_191212110592096,63.86916,8.66199,30,17545.893
ATB:JourneyPattern:825_Outbound_191212110603442_191212110592096,63.86928,8.66136,31,17616.412
ATB:JourneyPattern:825_Outbound_191212110603442_191212110592096,63.86956,8.65992,32,17779.715
ATB:JourneyPattern:825_Outbound_191212110603442_191212110592096,63.86964,8.65858,33,17929.148
ATB:JourneyPattern:825_Outbound_191212110603442_191212110592096,63.86944,8.6568,34,18128.543
ATB:JourneyPattern:825_Outbound_191212110603442_191212110592096,63.86872,8.65393,35,18457.932
ATB:JourneyPattern:825_Outbound_191212110603442_191212110592096,63.86645,8.64726,36,19242.254
ATB:JourneyPattern:825_Outbound_191212110603442_191212110592096,63.86612,8.64535,37,19458.025
ATB:JourneyPattern:825_Outbound_191212110603442_191212110592096,63.86581,8.64315,38,19705.348
ATB:JourneyPattern:825_Outbound_191212110603442_191212110592096,63.86551,8.64141,39,19901.9
ATB:JourneyPattern:825_Outbound_191212110603442_191212110592096,63.86501,8.64001,40,20067.389
ATB:JourneyPattern:825_Outbound_191212110603442_191212110592096,63.86467,8.63871,41,20216.973
ATB:JourneyPattern:825_Outbound_191212110603442_191212110592096,63.86464,8.63719,42,20386.21
ATB:JourneyPattern:825_Outbound_191212110603442_191212110592096,63.86486,8.63545,43,20581.45
ATB:JourneyPattern:825_Outbound_191212110603442_191212110592096,63.86566,8.63179,44,20998.496
ATB:JourneyPattern:825_Outbound_191212110603442_191212110592096,63.86638,8.62727,45,21508.004
ATB:JourneyPattern:825_Outbound_191212110603442_191212110592096,63.86713,8.62092,46,22219.797
ATB:JourneyPattern:825_Outbound_191212110603442_191212110592096,63.86777,8.61545,47,22832.87
ATB:JourneyPattern:825_Outbound_191212110603442_191212110592096,63.86835,8.61225,48,23194.895
ATB:JourneyPattern:825_Outbound_191212110603442_191212110592096,63.86923,8.61002,49,23461.766
ATB:JourneyPattern:825_Outbound_191212110603442_191212110592096,63.87017,8.60772,50,23738.36
ATB:JourneyPattern:825_Outbound_191212110603442_191212110592096,63.87073,8.60528,51,24017.041
ATB:JourneyPattern:825_Outbound_191212110603442_191212110592096,63.87149,8.59723,52,24917.146
ATB:JourneyPattern:825_Outbound_191212110603442_191212110592096,63.87149,8.59723,53,24917.146
ATB:JourneyPattern:825_Outbound_191212110603442_191212110592096,63.87162,8.59002,54,25719.89
ATB:JourneyPattern:825_Outbound_191212110603442_191212110592096,63.87149,8.58303,55,26498.148
ATB:JourneyPattern:825_Outbound_191212110603442_191212110592096,63.87083,8.57719,56,27152.393
ATB:JourneyPattern:825_Outbound_191212110603442_191212110592096,63.8699,8.57217,57,27720.727
ATB:JourneyPattern:825_Outbound_191212110603442_191212110592096,63.86917,8.56431,58,28599.463
ATB:JourneyPattern:825_Outbound_191212110603442_191212110592096,63.86705,8.52826,59,32619.463
ATB:JourneyPattern:825_Outbound_191212110603442_191212110592096,63.8664,8.52402,60,33096.973
ATB:JourneyPattern:825_Outbound_191212110603442_191212110592096,63.86502,8.51915,61,33660.445
ATB:JourneyPattern:825_Outbound_191212110603442_191212110592096,63.86352,8.51558,62,34091.508
ATB:JourneyPattern:825_Outbound_191212110603442_191212110592096,63.86231,8.51342,63,34367.117
ATB:JourneyPattern:825_Outbound_191212110603442_191212110592096,63.86098,8.51146,64,34630.793
ATB:JourneyPattern:825_Outbound_191212110603442_191212110592096,63.8594,8.50973,65,34891.605
ATB:JourneyPattern:825_Outbound_191212110603442_191212110592096,63.8575,8.50857,66,35139.418
ATB:JourneyPattern:825_Outbound_191212110603442_191212110592096,63.85214,8.50737,67,35750.86
ATB:JourneyPattern:825_Outbound_191212110603442_191212110592096,63.85101,8.50689,68,35887.527
ATB:JourneyPattern:825_Outbound_191212110603442_191212110592096,63.85038,8.50619,69,35992.363
ATB:JourneyPattern:825_Outbound_191212110603442_191212110592096,63.84989,8.50503,70,36132.543
ATB:JourneyPattern:825_Outbound_191212110603442_191212110592096,63.84956,8.50331,71,36327.504
ATB:JourneyPattern:825_Outbound_191212110603442_191212110592096,63.84944,8.5018,72,36496.13
ATB:JourneyPattern:825_Outbound_191212110603442_191212110592096,63.84945,8.50136,73,36545.12
ATB:JourneyPattern:825_Outbound_191212110603442_191212110592096,63.84953,8.50077,74,36611.4
ATB:JourneyPattern:825_Outbound_191212110603442_191212110592096,63.84953,8.50077,75,36611.4
ATB:JourneyPattern:825_Outbound_191212110603442_191212110592096,63.84953,8.50077,76,36611.4
ATB:JourneyPattern:825_Outbound_191212110603442_191212110592096,63.84953,8.50077,77,36611.4
ATB:JourneyPattern:825_Outbound_191212110603442_191212110592096,63.84945,8.50136,78,36677.68
ATB:JourneyPattern:825_Outbound_191212110603442_191212110592096,63.84944,8.5018,79,36726.67
ATB:JourneyPattern:825_Outbound_191212110603442_191212110592096,63.84956,8.50331,80,36895.297
ATB:JourneyPattern:825_Outbound_191212110603442_191212110592096,63.84989,8.50503,81,37090.258
ATB:JourneyPattern:825_Outbound_191212110603442_191212110592096,63.85038,8.50619,82,37230.434
ATB:JourneyPattern:825_Outbound_191212110603442_191212110592096,63.85101,8.50689,83,37335.27
ATB:JourneyPattern:825_Outbound_191212110603442_191212110592096,63.85214,8.50737,84,37471.94
ATB:JourneyPattern:825_Outbound_191212110603442_191212110592096,63.8575,8.50857,85,38083.383
ATB:JourneyPattern:825_Outbound_191212110603442_191212110592096,63.8594,8.50973,86,38331.195
ATB:JourneyPattern:825_Outbound_191212110603442_191212110592096,63.86098,8.51146,87,38592.008
ATB:JourneyPattern:825_Outbound_191212110603442_191212110592096,63.86231,8.51342,88,38855.684
ATB:JourneyPattern:825_Outbound_191212110603442_191212110592096,63.86231,8.51342,89,38855.684
ATB:JourneyPattern:825_Outbound_191212110603442_191212110592096,63.866,8.51687,90,39418.023
ATB:JourneyPattern:825_Outbound_191212110603442_191212110592096,63.86743,8.51848,91,39657.74
ATB:JourneyPattern:825_Outbound_191212110603442_191212110592096,63.86835,8.51996,92,39851.727
ATB:JourneyPattern:825_Outbound_191212110603442_191212110592096,63.86888,8.52136,93,40018.367
ATB:JourneyPattern:825_Outbound_191212110603442_191212110592096,63.86888,8.52136,94,40018.367
ATB:JourneyPattern:825_Outbound_191212110603442_191212110592096,63.86975,8.52728,95,40684.457
ATB:JourneyPattern:825_Outbound_191212110603442_191212110592096,63.87087,8.53292,96,41324.56
ATB:JourneyPattern:825_Outbound_191212110603442_191212110592096,63.87238,8.53917,97,42040.324
ATB:JourneyPattern:825_Outbound_191212110603442_191212110592096,63.87338,8.54288,98,42468.06
ATB:JourneyPattern:825_Outbound_191212110603442_191212110592096,63.87419,8.54596,99,42822.582
ATB:JourneyPattern:825_Outbound_191212110603442_191212110592096,63.87451,8.54781,100,43031.58
ATB:JourneyPattern:825_Outbound_191212110603442_191212110592096,63.87464,8.54969,101,43241.36
ATB:JourneyPattern:825_Outbound_191212110603442_191212110592096,63.87451,8.55116,102,43405.637
ATB:JourneyPattern:825_Outbound_191212110603442_191212110592096,63.87434,8.55188,103,43487.992
ATB:JourneyPattern:825_Outbound_191212110603442_191212110592096,63.87391,8.55232,104,43556.48
ATB:JourneyPattern:825_Outbound_191212110603442_191212110592096,63.87361,8.55237,105,43590.336
ATB:JourneyPattern:825_Outbound_191212110603442_191212110592096,63.87217,8.55154,106,43775.355
ATB:JourneyPattern:825_Outbound_191212110603442_191212110592096,63.87202,8.55135,107,43802.305
ATB:JourneyPattern:825_Outbound_191212110603442_191212110592096,63.8719,8.5512,108,43823.688
ATB:JourneyPattern:825_Outbound_191212110603442_191212110592096,63.8719,8.5512,109,43823.688
ATB:JourneyPattern:825_Outbound_191212110603442_191212110592096,63.87194,8.55148,110,43856.277
ATB:JourneyPattern:825_Outbound_191212110603442_191212110592096,63.87209,8.55169,111,43885.004
ATB:JourneyPattern:825_Outbound_191212110603442_191212110592096,63.87382,8.55286,112,44117.496
ATB:JourneyPattern:825_Outbound_191212110603442_191212110592096,63.87461,8.55367,113,44243.45
ATB:JourneyPattern:825_Outbound_191212110603442_191212110592096,63.8752,8.55481,114,44386.34
ATB:JourneyPattern:825_Outbound_191212110603442_191212110592096,63.87573,8.557,115,44637.168
ATB:JourneyPattern:825_Outbound_191212110603442_191212110592096,63.87589,8.55979,116,44948.26
ATB:JourneyPattern:825_Outbound_191212110603442_191212110592096,63.87573,8.56357,117,45369.426
ATB:JourneyPattern:825_Outbound_191212110603442_191212110592096,63.87572,8.56567,118,45603.2
ATB:JourneyPattern:825_Outbound_191212110603442_191212110592096,63.87597,8.56821,119,45887.316
ATB:JourneyPattern:825_Outbound_191212110603442_191212110592096,63.87623,8.57183,120,46291.332
ATB:JourneyPattern:825_Outbound_191212110603442_191212110592096,63.8761,8.57755,121,46928.242
ATB:JourneyPattern:825_Outbound_191212110603442_191212110592096,63.87562,8.58172,122,47395.508
ATB:JourneyPattern:825_Outbound_191212110603442_191212110592096,63.87492,8.58451,123,47715.72
ATB:JourneyPattern:825_Outbound_191212110603442_191212110592096,63.87373,8.58783,124,48108.32
ATB:JourneyPattern:825_Outbound_191212110603442_191212110592096,63.87256,8.59202,125,48592.594
ATB:JourneyPattern:825_Outbound_191212110603442_191212110592096,63.87149,8.59723,126,49184.67
ATB:JourneyPattern:825_Outbound_191212110603442_191212110592096,63.87149,8.59723,127,49184.67
ATB:JourneyPattern:825_Outbound_191212110603442_191212110592096,63.87073,8.60528,128,50084.78
ATB:JourneyPattern:825_Outbound_191212110603442_191212110592096,63.87017,8.60772,129,50363.46
ATB:JourneyPattern:825_Outbound_191212110603442_191212110592096,63.86923,8.61002,130,50640.055
ATB:JourneyPattern:825_Outbound_191212110603442_191212110592096,63.86835,8.61225,131,50906.926
ATB:JourneyPattern:825_Outbound_191212110603442_191212110592096,63.86777,8.61545,132,51268.953
ATB:JourneyPattern:825_Outbound_191212110603442_191212110592096,63.86713,8.62092,133,51882.023
ATB:JourneyPattern:825_Outbound_191212110603442_191212110592096,63.86638,8.62727,134,52593.816
ATB:JourneyPattern:825_Outbound_191212110603442_191212110592096,63.86566,8.63179,135,53103.324
ATB:JourneyPattern:825_Outbound_191212110603442_191212110592096,63.86486,8.63545,136,53520.37
ATB:JourneyPattern:825_Outbound_191212110603442_191212110592096,63.86464,8.63719,137,53715.61
ATB:JourneyPattern:825_Outbound_191212110603442_191212110592096,63.86467,8.63871,138,53884.848
ATB:JourneyPattern:825_Outbound_191212110603442_191212110592096,63.86501,8.64001,139,54034.43
ATB:JourneyPattern:825_Outbound_191212110603442_191212110592096,63.86551,8.64141,140,54199.918
ATB:JourneyPattern:825_Outbound_191212110603442_191212110592096,63.86581,8.64315,141,54396.473
ATB:JourneyPattern:825_Outbound_191212110603442_191212110592096,63.86612,8.64535,142,54643.797
ATB:JourneyPattern:825_Outbound_191212110603442_191212110592096,63.86645,8.64726,143,54859.566
ATB:JourneyPattern:825_Outbound_191212110603442_191212110592096,63.86872,8.65393,144,55643.89
ATB:JourneyPattern:825_Outbound_191212110603442_191212110592096,63.86944,8.6568,145,55973.277
ATB:JourneyPattern:825_Outbound_191212110603442_191212110592096,63.86964,8.65858,146,56172.67
ATB:JourneyPattern:825_Outbound_191212110603442_191212110592096,63.86956,8.65992,147,56322.105
ATB:JourneyPattern:825_Outbound_191212110603442_191212110592096,63.86928,8.66136,148,56485.406
ATB:JourneyPattern:825_Outbound_191212110603442_191212110592096,63.86915,8.66198,149,56555.926
ATB:JourneyPattern:825_Outbound_191212110603442_191212110592096,63.86915,8.66198,150,56555.926
ATB:JourneyPattern:825_Outbound_191212110603442_191212110592096,63.87151,8.66421,151,56916.61
ATB:JourneyPattern:825_Outbound_191212110603442_191212110592096,63.87257,8.66662,152,57209.69
ATB:JourneyPattern:825_Outbound_191212110603442_191212110592096,63.87416,8.67314,153,57956.766
ATB:JourneyPattern:825_Outbound_191212110603442_191212110592096,63.87423,8.67709,154,58396.547
ATB:JourneyPattern:825_Outbound_191212110603442_191212110592096,63.8737,8.67966,155,58688.656
ATB:JourneyPattern:825_Outbound_191212110603442_191212110592096,63.87265,8.68155,156,58929.34
ATB:JourneyPattern:825_Outbound_191212110603442_191212110592096,63.87113,8.6831,157,59171.004
ATB:JourneyPattern:825_Outbound_191212110603442_191212110592096,63.86909,8.68344,158,59401.23
ATB:JourneyPattern:825_Outbound_191212110603442_191212110592096,63.81915,8.64804,159,66215.55
ATB:JourneyPattern:825_Outbound_191212110603442_191212110592096,63.81623,8.64508,160,66678.41
ATB:JourneyPattern:825_Outbound_191212110603442_191212110592096,63.81417,8.64238,161,67056.46
ATB:JourneyPattern:825_Outbound_191212110603442_191212110592096,63.81188,8.63791,162,67615.555
ATB:JourneyPattern:825_Outbound_191212110603442_191212110592096,63.81004,8.63482,163,68015.9
ATB:JourneyPattern:825_Outbound_191212110603442_191212110592096,63.80878,8.63349,164,68219.84
ATB:JourneyPattern:825_Outbound_191212110603442_191212110592096,63.80756,8.63314,165,68361.13
ATB:JourneyPattern:825_Outbound_191212110603442_191212110592096,63.80627,8.634,166,68533.72
ATB:JourneyPattern:825_Outbound_191212110603442_191212110592096,63.80553,8.63545,167,68714.94
ATB:JourneyPattern:825_Outbound_191212110603442_191212110592096,63.80474,8.63794,168,69005.74
ATB:JourneyPattern:825_Outbound_191212110603442_191212110592096,63.80416,8.64186,169,69446.86
ATB:JourneyPattern:825_Outbound_191212110603442_191212110592096,63.80371,8.64678,170,69996.84
ATB:JourneyPattern:825_Outbound_191212110603442_191212110592096,63.80354,8.65171,171,70545.97
ATB:JourneyPattern:825_Outbound_191212110603442_191212110592096,63.80319,8.6769,172,73350.38
ATB:JourneyPattern:825_Outbound_191212110603442_191212110592096,63.80301,8.67844,173,73522.98
ATB:JourneyPattern:825_Outbound_191212110603442_191212110592096,63.80252,8.67974,174,73677.63
ATB:JourneyPattern:825_Outbound_191212110603442_191212110592096,63.80206,8.68041,175,73768.1
ATB:JourneyPattern:825_Outbound_191212110603442_191212110592096,63.80151,8.68085,176,73846.51
ATB:JourneyPattern:825_Outbound_191212110603442_191212110592096,63.80024,8.68112,177,73991.05
ATB:JourneyPattern:825_Outbound_191212110603442_191212110592096,63.79964,8.68115,178,74057.92
ATB:JourneyPattern:825_Outbound_191212110603442_191212110592096,63.79926,8.68128,179,74102.63
ATB:JourneyPattern:825_Outbound_191212110603442_191212110592096,63.79926,8.68128,180,74102.63
ATB:JourneyPattern:825_Outbound_200228159738466_191212110592096,63.84953,8.50077,0,0.0
ATB:JourneyPattern:825_Outbound_200228159738466_191212110592096,63.84941,8.50135,1,65.932724
ATB:JourneyPattern:825_Outbound_200228159738466_191212110592096,63.84854,8.50531,2,517.2711
ATB:JourneyPattern:825_Outbound_200228159738466_191212110592096,63.84774,8.50977,3,1021.6799
ATB:JourneyPattern:825_Outbound_200228159738466_191212110592096,63.84667,8.51741,4,1880.4612
ATB:JourneyPattern:825_Outbound_200228159738466_191212110592096,63.84606,8.52406,5,2623.8438
ATB:JourneyPattern:825_Outbound_200228159738466_191212110592096,63.84553,8.52934,6,3214.5645
ATB:JourneyPattern:825_Outbound_200228159738466_191212110592096,63.84502,8.53513,7,3861.5999
ATB:JourneyPattern:825_Outbound_200228159738466_191212110592096,63.84458,8.54363,8,4809.0825
ATB:JourneyPattern:825_Outbound_200228159738466_191212110592096,63.84445,8.54985,9,5501.6406
ATB:JourneyPattern:825_Outbound_200228159738466_191212110592096,63.8446,8.55771,10,6376.7715
ATB:JourneyPattern:825_Outbound_200228159738466_191212110592096,63.8446,8.55771,11,6376.7715
ATB:JourneyPattern:825_Outbound_200228159738466_191212110592096,63.84383,8.56172,12,6831.3174
ATB:JourneyPattern:825_Outbound_200228159738466_191212110592096,63.84296,8.5641,13,7113.4043
ATB:JourneyPattern:825_Outbound_200228159738466_191212110592096,63.84184,8.56558,14,7320.015
ATB:JourneyPattern:825_Outbound_200228159738466_191212110592096,63.83925,8.56689,15,7643.1143
ATB:JourneyPattern:825_Outbound_200228159738466_191212110592096,63.83681,8.56805,16,7943.866
ATB:JourneyPattern:825_Outbound_200228159738466_191212110592096,63.83458,8.57002,17,8275.102
ATB:JourneyPattern:825_Outbound_200228159738466_191212110592096,63.81288,8.60384,18,12748.265
ATB:JourneyPattern:825_Outbound_200228159738466_191212110592096,63.81057,8.60882,19,13359.372
ATB:JourneyPattern:825_Outbound_200228159738466_191212110592096,63.80826,8.6162,20,14220.215
ATB:JourneyPattern:825_Outbound_200228159738466_191212110592096,63.80661,8.62337,21,15039.237
ATB:JourneyPattern:825_Outbound_200228159738466_191212110592096,63.804,8.63759,22,16648.643
ATB:JourneyPattern:825_Outbound_200228159738466_191212110592096,63.80369,8.64158,23,17094.146
ATB:JourneyPattern:825_Outbound_200228159738466_191212110592096,63.80344,8.64669,24,17663.67
ATB:JourneyPattern:825_Outbound_200228159738466_191212110592096,63.80331,8.65169,25,18220.455
