stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station,wheelchair_boarding,stop_timezone,platform_code,vehicle_type
NSR:StopPlace:42388,,Haltstrand,,63.992443,10.052169,,,1,,2,,,700
NSR:StopPlace:45416,,Campus Guldbergaunet,,64.020966,11.513287,,,1,,2,,,700
NSR:StopPlace:46746,,Staulan,,64.92039,10.851732,,,1,,2,,,700
NSR:StopPlace:42387,,Væresholmen,,63.433365,10.575353,,,1,,2,,,700
NSR:StopPlace:45417,,Teglverket,,63.794518,11.536825,,,1,,2,,,700
NSR:StopPlace:42386,,Løvby,,63.11233,9.699783,,,1,,2,,,700
NSR:StopPlace:45419,,Kjærhaugvegen,,63.784054,11.470911,,,1,,2,,,700
NSR:StopPlace:42385,,Halten kai,,64.17173,9.40798,,,1,,2,,,1000
NSR:StopPlace:42384,,Væresbakken,,63.431274,10.583987,,,1,,2,,,700
NSR:StopPlace:42383,,Haltdalen oppvekstsenter,,62.920105,11.170632,,,1,,2,,,700
NSR:StopPlace:42382,,Være østre,,63.431793,10.579195,,,1,,2,,,700
NSR:StopPlace:42381,,Løvaasveien,,63.33757,10.370118,,,1,,2,,,700
NSR:StopPlace:42380,,Være Væretrøa,,63.43144,10.569505,,,1,,2,,,700
NSR:StopPlace:46741,,Valaunet,,64.91161,11.12465,,,1,,2,,,700
NSR:StopPlace:45410,,Slottet,,63.796154,11.528258,,,1,,2,,,700
NSR:StopPlace:46740,,Dragskorsen,,64.92877,11.079214,,,1,,2,,,700
NSR:StopPlace:46743,,Moen,,64.92531,11.327773,,,1,,2,,,700
NSR:StopPlace:45411,,Jøssås,,63.75858,11.726088,,,1,,2,,,700
NSR:StopPlace:45412,,Solhaug,,64.03618,11.551531,,,1,,2,,,700
NSR:StopPlace:46742,,Juvika,,64.89933,11.280639,,,1,,2,,,700
NSR:StopPlace:45413,,Haug,,63.795345,11.517592,,,1,,2,,,700
NSR:StopPlace:45414,,Klepparvegen,,64.03587,11.550671,,,1,,2,,,700
NSR:StopPlace:45426,,Lundskammen,,63.838367,11.661071,,,1,,2,,,700
NSR:StopPlace:45427,,Ydsekorsen,,63.81264,11.467863,,,1,,2,,,700
NSR:StopPlace:42399,,Hammer,,63.261616,11.109899,,,1,,2,,,700
NSR:StopPlace:42398,,Værnes ferjekai,,63.58106,9.509576,,,1,,2,,,700
NSR:StopPlace:45429,,Kvistad,,63.814686,11.465151,,,1,,2,,,700
NSR:StopPlace:42396,,Hammer,,63.552567,10.081283,,,1,,2,,,700
NSR:StopPlace:42395,,Værestrøa,,63.43402,10.586965,,,1,,2,,,700
NSR:StopPlace:42393,,Hamarvika,,63.703552,8.818429,,,1,,2,,,700
NSR:StopPlace:42392,,Løvåsvegen,,62.921886,11.164578,,,1,,2,,,700
NSR:StopPlace:42390,,Hamarvik S-lag,,63.69882,8.803227,,,1,,2,,,700
NSR:StopPlace:45420,,Sellisvingen,,64.0386,11.487424,,,1,,2,,,700
NSR:StopPlace:45421,,Sandslia,,63.82208,11.526745,,,1,,2,,,700
NSR:StopPlace:45422,,Kjæran,,63.782,11.472687,,,1,,2,,,700
NSR:StopPlace:45423,,Steinkjer stasjon,,64.01261,11.495423,,,1,,2,,,700
NSR:StopPlace:45424,,Verdalsøra ungdomsskole,,63.801,11.482958,,,1,,2,,,700
NSR:StopPlace:45425,,Steinbrua,,64.02268,11.495232,,,1,,2,,,700
NSR:StopPlace:44106,,Øfsti,,63.450813,11.056127,,,1,,2,,,700
NSR:StopPlace:45438,,Fleskhus,,63.820236,11.456738,,,1,,2,,,700
NSR:StopPlace:44107,,Gran,,64.2323,12.316565,,,1,,2,,,700
NSR:StopPlace:44108,,Børstad,,63.485565,11.058082,,,1,,2,,,700
NSR:StopPlace:45439,,Byaenget,,64.02584,11.502798,,,1,,2,,,700
NSR:StopPlace:44109,,Granbrua,,64.234215,12.326145,,,1,,2,,,700
NSR:StopPlace:41070,,Olderbakken,,63.313847,8.625218,,,1,,2,,,700
NSR:StopPlace:45430,,Vammen,,64.02623,11.480088,,,1,,2,,,700
NSR:StopPlace:44100,,Grefstad Bil,,63.11937,9.7036,,,1,,2,,,700
NSR:StopPlace:45431,,Helgåsen,,63.820347,12.098391,,,1,,2,,,700
NSR:StopPlace:44101,,Grendstad,,63.259953,10.52182,,,1,,2,,,700
NSR:StopPlace:45432,,Egge barneskole,,64.0286,11.483787,,,1,,2,,,700
NSR:StopPlace:45433,,Åkerhus,,63.817547,11.443318,,,1,,2,,,700
NSR:StopPlace:44102,,Grendstuggu By,,63.230724,9.763102,,,1,,2,,,700
NSR:StopPlace:45434,,Egge ungdomsskole,,64.03256,11.483691,,,1,,2,,,700
NSR:StopPlace:44103,,Grennstuggu,,63.112892,9.994582,,,1,,2,,,700
NSR:StopPlace:44104,,Brønstad,,64.22973,12.306293,,,1,,2,,,700
NSR:StopPlace:45435,,Bårdshaugen,,63.82262,11.413154,,,1,,2,,,700
NSR:StopPlace:44105,,Vasslia Aglen,,64.6323,11.095847,,,1,,2,,,700
NSR:StopPlace:45436,,Valstadmoen,,63.76707,11.521916,,,1,,2,,,700
NSR:StopPlace:44117,,Hegra stasjon,,63.460827,11.103911,,,1,,2,,,700
NSR:StopPlace:44118,,Berg Sørbygda,,64.24587,12.422348,,,1,,2,,,700
NSR:StopPlace:44119,,Nagelhus vest,,64.24601,12.42573,,,1,,2,,,700
NSR:StopPlace:45440,,Sørskaget,,63.81639,11.415641,,,1,,2,,,700
NSR:StopPlace:44110,,Husvik,,64.53534,11.320182,,,1,,2,,,700
NSR:StopPlace:45441,,Kålen,,63.768353,11.555434,,,1,,2,,,700
NSR:StopPlace:45442,,Steinvika,,64.013885,11.45278,,,1,,2,,,700
NSR:StopPlace:44111,,Sannesmo,,64.23837,12.336305,,,1,,2,,,700
NSR:StopPlace:44112,,Palestina,,63.45909,11.094938,,,1,,2,,,700
NSR:StopPlace:45443,,Lein øst,,63.813114,11.544431,,,1,,2,,,700
NSR:StopPlace:44113,,Vinje,,64.243286,12.360942,,,1,,2,,,700
NSR:StopPlace:45444,,Lerkehaug,,63.98964,11.500657,,,1,,2,,,700
NSR:StopPlace:44114,,Lauvhammerhaugen,,64.459145,11.550651,,,1,,2,,,700
NSR:StopPlace:45445,,Forbregd nord,,63.812695,11.552792,,,1,,2,,,700
NSR:StopPlace:45446,,Melbygraven,,63.76144,11.631105,,,1,,2,,,700
NSR:StopPlace:45447,,Sørlia,,63.995953,11.465684,,,1,,2,,,700
NSR:StopPlace:44116,,Furnes,,64.46278,11.560878,,,1,,2,,,700
NSR:StopPlace:44128,,Skjervoldsmo,,63.4897,10.823913,,,1,,2,,,700
NSR:StopPlace:45459,,Vaterholm,,63.787514,11.611519,,,1,,2,,,700
NSR:StopPlace:44129,,Svea,,64.44094,11.512575,,,1,,2,,,700
NSR:StopPlace:37831,,Vean,,63.31108,8.602226,,,1,,2,,,700
NSR:StopPlace:45450,,Guddingstua,,63.76123,11.645615,,,1,,2,,,700
NSR:StopPlace:45451,,Stiklestad skole,,63.79986,11.562362,,,1,,2,,,700
NSR:StopPlace:44120,,Vik Spillum,,64.46556,11.588408,,,1,,2,,,700
NSR:StopPlace:44121,,Prestgårdsfeltet,,63.47018,11.117125,,,1,,2,,,700
NSR:StopPlace:44122,,Bomo,,64.25815,12.460484,,,1,,2,,,700
NSR:StopPlace:45453,,Sørenget,,63.79129,11.566227,,,1,,2,,,700
NSR:StopPlace:44123,,Ryggvold vest,,64.26536,12.486437,,,1,,2,,,700
NSR:StopPlace:45455,,Prestmo,,63.791836,11.593964,,,1,,2,,,700
NSR:StopPlace:44124,,Smedhaugen,,63.475224,11.12631,,,1,,2,,,700
NSR:StopPlace:44125,,Buret,,64.444145,11.515884,,,1,,2,,,700
NSR:StopPlace:45456,,Fagerheim,,64.02109,11.542802,,,1,,2,,,700
NSR:StopPlace:44126,,Agle øst,,64.27794,12.528383,,,1,,2,,,700
NSR:StopPlace:45457,,Finnmyra,,63.75909,11.679381,,,1,,2,,,700
NSR:StopPlace:44127,,Hammeraunan,,64.208305,12.024295,,,1,,2,,,700
NSR:StopPlace:45458,,AMFI,,64.010056,11.491213,,,1,,2,,,700
NSR:StopPlace:60182,,Eldavegen,,64.11972,11.315677,,,1,,2,,,700
NSR:StopPlace:44931,,Hagen,,63.683144,10.627319,,,1,,2,,,700
NSR:StopPlace:44932,,Skogrud,,64.446915,11.866516,,,1,,2,,,700
NSR:StopPlace:60183,,Følling barnehage,,64.10983,11.569955,,,1,,2,,,700
NSR:StopPlace:44933,,Venna sør,,63.47228,11.049286,,,1,,2,,,700
NSR:StopPlace:44934,,Røstad,,63.677864,10.635676,,,1,,2,,,700
NSR:StopPlace:44935,,Jossiasvegen,,63.45776,10.959611,,,1,,2,,,700
NSR:StopPlace:60186,,Rein,,64.05057,11.57959,,,1,,2,,,700
NSR:StopPlace:60187,,Reitlostubben,,64.101746,11.642429,,,1,,2,,,700
NSR:StopPlace:44936,,Brudalen,,64.46936,11.899897,,,1,,2,,,700
NSR:StopPlace:44937,,Bjerkan nedre,,63.67832,10.646154,,,1,,2,,,700
NSR:StopPlace:44938,,Hoven,,63.512154,11.052823,,,1,,2,,,700
NSR:StopPlace:60185,,Myrtun,,64.11523,11.441209,,,1,,2,,,700
NSR:StopPlace:44939,,Graven,,63.679207,10.657881,,,1,,2,,,700
NSR:StopPlace:43609,,Osbrua,,63.399673,10.524172,,,1,,2,,,700
NSR:StopPlace:43608,,Barøy,,63.917774,9.972043,,,1,,2,,,700
NSR:StopPlace:43607,,Eklesbakken,,63.3575,10.440855,,,1,,2,,,700
NSR:StopPlace:43606,,Barset,,63.82975,9.81179,,,1,,2,,,700
NSR:StopPlace:43605,,Osbakken,,63.40127,10.518171,,,1,,2,,,700
NSR:StopPlace:60188,,Reitlovegen,,64.11317,11.659305,,,1,,2,,,700
NSR:StopPlace:43604,,Einskifte,,63.83353,9.691544,,,1,,2,,,700
NSR:StopPlace:43603,,Barman oppvekstsenter,,63.622356,8.848703,,,1,,2,,,700
NSR:StopPlace:43602,,Einbakken,,63.387318,10.418236,,,1,,2,,,700
NSR:StopPlace:43601,,Barhalsen,,63.19911,8.9561,,,1,,2,,,700
NSR:StopPlace:43600,,Orvos,,62.628304,11.381064,,,1,,2,,,700
NSR:StopPlace:44930,,Korstad,,63.504883,11.082629,,,1,,2,,,700
NSR:StopPlace:43610,,Eklestrø,,63.352924,10.435899,,,1,,2,,,700
NSR:StopPlace:44942,,Kroabrua,,63.673943,10.629109,,,1,,2,,,700
NSR:StopPlace:44943,,Grindstad,,63.48145,11.224465,,,1,,2,,,700
NSR:StopPlace:44945,,Kroa,,63.67391,10.634417,,,1,,2,,,700
NSR:StopPlace:44946,,Nordhøy,,64.475426,11.850898,,,1,,2,,,700
NSR:StopPlace:44947,,Skårrånfeltet,,63.472794,11.1127,,,1,,2,,,700
NSR:StopPlace:44948,,Leksvik vgs.,,63.67841,10.618946,,,1,,2,,,700
NSR:StopPlace:44949,,Myrset Hammer,,64.461784,11.8139,,,1,,2,,,700
NSR:StopPlace:43618,,Bekken,,63.673527,8.581452,,,1,,2,,,700
NSR:StopPlace:43617,,Elistranda,,63.334534,10.065811,,,1,,2,,,700
NSR:StopPlace:43616,,Bekkasinvegen,,63.346966,10.346127,,,1,,2,,,700
NSR:StopPlace:43615,,Elgåsen,,63.22231,10.0172,,,1,,2,,,700
NSR:StopPlace:43614,,Osbrua,,63.287018,9.695879,,,1,,2,,,700
NSR:StopPlace:43613,,Beian,,63.65561,9.568581,,,1,,2,,,700
NSR:StopPlace:44940,,Nordbakk,,63.472652,11.217017,,,1,,2,,,700
NSR:StopPlace:43612,,Ekra,,63.31714,10.296734,,,1,,2,,,700
NSR:StopPlace:44941,,Ryggahøgda,,64.479706,11.865604,,,1,,2,,,700
NSR:StopPlace:43611,,Bastuvik,,63.537003,9.138104,,,1,,2,,,700
NSR:StopPlace:44953,,Krabseth,,63.683647,10.579177,,,1,,2,,,700
NSR:StopPlace:43620,,Ellingsgården,,63.228767,9.387789,,,1,,2,,,700
NSR:StopPlace:44954,,Sørbu,,64.47951,11.828982,,,1,,2,,,700
NSR:StopPlace:44955,,Elvran kapell,,63.393356,11.065271,,,1,,2,,,700
NSR:StopPlace:44956,,Elvheim,,64.48296,11.823755,,,1,,2,,,700
NSR:StopPlace:44957,,Steinavegen vegdele,,63.670647,10.599763,,,1,,2,,,700
NSR:StopPlace:44958,,Kyllofallet,,63.465622,11.068076,,,1,,2,,,700
NSR:StopPlace:44959,,Nordgårdan,,64.48877,11.808012,,,1,,2,,,700
NSR:StopPlace:43629,,Osen,,64.29866,10.51137,,,1,,2,,,700
NSR:StopPlace:43628,,Bell skole/Selbu ungdomsskole,,63.226353,11.03386,,,1,,2,,,700
NSR:StopPlace:43626,,Beknes snuplass,,63.64163,8.707676,,,1,,2,,,700
NSR:StopPlace:38280,,Innreitan,,63.04368,8.236306,,,1,,2,,,700
NSR:StopPlace:44950,,Forradal oppvekstsenter,,63.49646,11.356306,,,1,,2,,,700
NSR:StopPlace:43624,,Osen,,63.396923,10.524528,,,1,,2,,,700
NSR:StopPlace:44951,,Lerstad,,63.683548,10.592322,,,1,,2,,,700
NSR:StopPlace:43622,,Elvemo,,63.968914,10.265255,,,1,,2,,,700
NSR:StopPlace:44952,,Stræte,,63.43702,11.030554,,,1,,2,,,700
NSR:StopPlace:42301,,Vollan X,,62.57606,9.630552,,,1,,2,,,700
NSR:StopPlace:60193,,Sparbu stasjon,,63.919098,11.429209,,,1,,2,,,700
NSR:StopPlace:44964,,Brandsås,,63.67455,10.583102,,,1,,2,,,700
NSR:StopPlace:43632,,Elveng østre,,63.808136,10.143277,,,1,,2,,,700
NSR:StopPlace:44965,,Austkil,,63.44541,11.259254,,,1,,2,,,700
NSR:StopPlace:43631,,Belsvik,,63.413166,9.041393,,,1,,2,,,700
NSR:StopPlace:60194,,Sveian,,64.103745,11.507009,,,1,,2,,,700
NSR:StopPlace:60191,,Skillegrind snuplass,,63.976307,11.923926,,,1,,2,,,700
NSR:StopPlace:43630,,Elveng skole,,63.80399,10.108002,,,1,,2,,,700
NSR:StopPlace:44967,,Oppdal,,64.44209,11.912512,,,1,,2,,,700
NSR:StopPlace:60192,,Slettvollvegen,,64.10285,11.435952,,,1,,2,,,700
NSR:StopPlace:44968,,Leirfall E14 vegdele,,63.463985,11.169888,,,1,,2,,,700
NSR:StopPlace:44969,,Steen,,63.621918,10.529205,,,1,,2,,,700
NSR:StopPlace:42309,,Skottvoll,,63.30921,10.289422,,,1,,2,,,700
NSR:StopPlace:43639,,Osen Torget,,64.29652,10.512264,,,1,,2,,,700
NSR:StopPlace:43638,,Bendiksvoll,,62.68359,11.512282,,,1,,2,,,700
NSR:StopPlace:42306,,Skola,,63.988117,10.202435,,,1,,2,,,700
NSR:StopPlace:43637,,Engan,,64.262764,10.617662,,,1,,2,,,700
NSR:StopPlace:44960,,Liabakk,,63.671436,10.592065,,,1,,2,,,700
NSR:StopPlace:43636,,Bendbrua,,62.846355,11.232933,,,1,,2,,,700
NSR:StopPlace:42305,,H.A. Garasje,,63.112587,9.993224,,,1,,2,,,700
NSR:StopPlace:42304,,Vollan skole,,62.575466,9.63342,,,1,,2,,,700
NSR:StopPlace:44961,,Dalsnes bru,,63.48628,11.288207,,,1,,2,,,700
NSR:StopPlace:43635,,Elvheim,,63.39782,10.387144,,,1,,2,,,700
NSR:StopPlace:44962,,Solstad,,64.44668,11.804622,,,1,,2,,,700
NSR:StopPlace:42303,,Skogås,,62.79795,11.191388,,,1,,2,,,700
NSR:StopPlace:44963,,Tylda,,63.49074,11.25929,,,1,,2,,,700
NSR:StopPlace:43633,,Belvedere,,63.41619,10.376334,,,1,,2,,,900
NSR:StopPlace:42302,,Gåsbakken skole,,63.116985,9.969903,,,1,,2,,,700
NSR:StopPlace:42312,,Skotvold,,63.68356,9.615822,,,1,,2,,,700
NSR:StopPlace:43643,,Berdal,,63.330933,9.232995,,,1,,2,,,700
NSR:StopPlace:44975,,Bergli,,64.45477,11.925944,,,1,,2,,,700
NSR:StopPlace:43642,,Engan bru,,62.485764,9.582469,,,1,,2,,,700
NSR:StopPlace:44976,,Kvålsflotten,,63.492935,11.075031,,,1,,2,,,700
NSR:StopPlace:42311,,Vollavegkrysset,,62.841682,11.218866,,,1,,2,,,700
NSR:StopPlace:42310,,Haakon VII gate 25,,63.440216,10.460587,,,1,,2,,,700
NSR:StopPlace:44977,,Flata,,63.576015,10.369694,,,1,,2,,,700
NSR:StopPlace:43641,,Bentvollen,,62.55508,11.40555,,,1,,2,,,700
NSR:StopPlace:44978,,Fordalsrønning,,63.46642,11.184162,,,1,,2,,,700
NSR:StopPlace:43640,,Engan,,62.56483,11.306824,,,1,,2,,,700
NSR:StopPlace:44979,,Hannabekkdalen,,64.4827,11.935866,,,1,,2,,,700
NSR:StopPlace:42319,,Skreddervik,,63.581127,9.017142,,,1,,2,,,700
NSR:StopPlace:43649,,Osøy Bru,,62.942455,10.647351,,,1,,2,,,700
NSR:StopPlace:42318,,Vollmarka boligfelt,,63.28157,10.238434,,,1,,2,,,700
NSR:StopPlace:43648,,Engelsås,,63.375847,10.540363,,,1,,2,,,700
NSR:StopPlace:44970,,Oppdalneset,,64.44813,11.915767,,,1,,2,,,700
NSR:StopPlace:42317,,Vollhagen,,63.28097,10.224681,,,1,,2,,,700
NSR:StopPlace:44971,,Prestmoen øst,,63.449757,10.986853,,,1,,2,,,700
NSR:StopPlace:43647,,Berfjord,,64.1478,10.229155,,,1,,2,,,700
NSR:StopPlace:42316,,Hafsmo,,63.37405,9.238414,,,1,,2,,,700
NSR:StopPlace:42315,,Skovgård,,63.428993,10.495338,,,1,,2,,,700
NSR:StopPlace:44972,,Tangen,,63.611843,10.506356,,,1,,2,,,700
NSR:StopPlace:43646,,Engdal,,63.69122,8.595337,,,1,,2,,,700
NSR:StopPlace:43645,,Berdal,,63.99139,10.291373,,,1,,2,,,700
NSR:StopPlace:42314,,Lade idrettsanlegg,,63.443947,10.449369,,,1,,2,,,700
NSR:StopPlace:43644,,Osvegen,,63.42126,10.548682,,,1,,2,,,700
NSR:StopPlace:44974,,Oldervik,,63.59551,10.454459,,,1,,2,,,700
NSR:StopPlace:42313,,Vollberget Øvre,,62.673523,11.432741,,,1,,2,,,700
NSR:StopPlace:42323,,Skulvegen,,62.597664,9.681715,,,1,,2,,,700
NSR:StopPlace:43654,,Othilienborg,,63.40696,10.442885,,,1,,2,,,700
NSR:StopPlace:44986,,Lindgjerdet,,63.557503,10.279068,,,1,,2,,,700
NSR:StopPlace:43653,,Engsnes,,63.758766,9.634628,,,1,,2,,,700
NSR:StopPlace:42322,,Hage,,62.944782,10.3387,,,1,,2,,,700
NSR:StopPlace:44987,,Tangvold,,63.492462,11.441141,,,1,,2,,,700
NSR:StopPlace:42321,,Voltersvik,,63.76438,9.723023,,,1,,2,,,700
NSR:StopPlace:44988,,Karlsberg,,64.47319,11.74432,,,1,,2,,,700
NSR:StopPlace:43652,,Berg,,63.417686,9.516573,,,1,,2,,,700
NSR:StopPlace:44989,,Ekren,,63.433712,11.013605,,,1,,2,,,700
NSR:StopPlace:42320,,Hagavika,,62.634125,11.836269,,,1,,2,,,700
NSR:StopPlace:43651,,Engesvoll,,62.691162,11.583707,,,1,,2,,,700
NSR:StopPlace:43650,,Berg,,63.379723,10.16709,,,1,,2,,,700
NSR:StopPlace:42329,,Skyttervegen,,63.36099,10.350651,,,1,,2,,,700
NSR:StopPlace:44980,,Stegavik,,63.57227,10.348901,,,1,,2,,,700
NSR:StopPlace:44981,,Baar,,63.490036,10.830949,,,1,,2,,,700
NSR:StopPlace:43659,,Berg,,62.963585,10.174775,,,1,,2,,,700
NSR:StopPlace:42328,,Hagen,,63.37086,10.404493,,,1,,2,,,700
NSR:StopPlace:44982,,Berg Skage,,64.48058,11.715582,,,1,,2,,,700
NSR:StopPlace:42327,,Vonheim,,63.146854,10.009318,,,1,,2,,,700
NSR:StopPlace:43658,,Engvik,,62.593285,11.464105,,,1,,2,,,700
NSR:StopPlace:43657,,Berg,,63.569878,9.990714,,,1,,2,,,700
NSR:StopPlace:42326,,Skytterbanen,,63.358154,10.343101,,,1,,2,,,700
NSR:StopPlace:44983,,Storvika,,63.56341,10.328318,,,1,,2,,,700
NSR:StopPlace:42325,,Hage bru,,63.06681,10.287236,,,1,,2,,,700
NSR:StopPlace:44984,,Haugåsvegen,,63.492683,11.361628,,,1,,2,,,700
NSR:StopPlace:43656,,Engstrømbakken,,63.429424,10.542518,,,1,,2,,,700
NSR:StopPlace:44985,,Reinbjør,,64.47696,11.734613,,,1,,2,,,700
NSR:StopPlace:43655,,Berg,,63.417652,9.547645,,,1,,2,,,700
NSR:StopPlace:42324,,Vongraven,,62.774796,11.359389,,,1,,2,,,700
NSR:StopPlace:44997,,Reppa,,63.446384,10.942187,,,1,,2,,,700
NSR:StopPlace:42334,,Vormstad,,63.199947,9.767967,,,1,,2,,,700
NSR:StopPlace:42333,,Haldohaugveien,,63.29979,9.079609,,,1,,2,,,700
NSR:StopPlace:44998,,Vollakrysset,,63.54918,10.200436,,,1,,2,,,700
NSR:StopPlace:44999,,Hunn skole,,64.46238,11.765845,,,1,,2,,,700
NSR:StopPlace:42332,,Skålholt,,63.24653,9.733592,,,1,,2,,,700
NSR:StopPlace:43663,,Enmo,,62.82765,10.463756,,,1,,2,,,700
NSR:StopPlace:42331,,Vorhaug,,62.612446,9.594684,,,1,,2,,,700
NSR:StopPlace:43662,,Berg Bedehus,,63.37694,10.168847,,,1,,2,,,700
NSR:StopPlace:42330,,Hagen,,62.9242,10.229225,,,1,,2,,,700
NSR:StopPlace:43661,,Enlid,,62.86242,10.452948,,,1,,2,,,700
NSR:StopPlace:43660,,Ottersbo,,63.70715,9.773231,,,1,,2,,,700
NSR:StopPlace:44990,,Fagerli vegdele,,63.55745,10.180032,,,1,,2,,,700
NSR:StopPlace:44991,,Rødde,,63.43424,10.948157,,,1,,2,,,700
NSR:StopPlace:42339,,Haldorhamn,,63.847385,9.695982,,,1,,2,,,700
NSR:StopPlace:44992,,Skage vest,,64.46745,11.75539,,,1,,2,,,700
NSR:StopPlace:43669,,Erlivegen,,62.64574,11.414372,,,1,,2,,,700
NSR:StopPlace:44993,,Havstein,,63.55597,10.249452,,,1,,2,,,700
NSR:StopPlace:42338,,Skårdal,,62.795383,11.353642,,,1,,2,,,700
