route_id,trip_id,service_id,trip_headsign,direction_id,shape_id
ATB:Line:2_101,ATB:ServiceJourney:101_210927153340718_6002,ATB:DayType:916,Flatåsen via Byåsen,1,
ATB:Line:2_101,ATB:ServiceJourney:101_211028073285825_6004,ATB:DayType:741,Flatåsen via Byåsen,1,
ATB:Line:2_101,ATB:ServiceJourney:101_211028073285827_6008,ATB:DayType:741,Flatåsen via Byåsen,1,
ATB:Line:2_101,ATB:ServiceJourney:101_220404083846969_6006,ATB:DayType:916,Flatåsen via Byåsen,1,
ATB:Line:2_101,ATB:ServiceJourney:101_220404083846995_6010,ATB:DayType:916,Flatåsen via Byåsen,1,
ATB:Line:2_102,ATB:ServiceJourney:102_210927153340733_6002,ATB:DayType:811,Jakobsli via Valentinlyst,1,
ATB:Line:2_102,ATB:ServiceJourney:102_210927153340735_6006,ATB:DayType:811,Jakobsli via Valentinlyst,1,
ATB:Line:2_102,ATB:ServiceJourney:102_210927153340737_6010,ATB:DayType:811,Jakobsli via Valentinlyst,1,
ATB:Line:2_102,ATB:ServiceJourney:102_211028073285834_6002,ATB:DayType:712,Jakobsli via Valentinlyst,1,
ATB:Line:2_102,ATB:ServiceJourney:102_211028073285836_6006,ATB:DayType:712,Jakobsli via Valentinlyst,1,
ATB:Line:2_102,ATB:ServiceJourney:102_211028073285838_6010,ATB:DayType:712,Jakobsli via Valentinlyst,1,
ATB:Line:2_102,ATB:ServiceJourney:102_220404083973857_6004,ATB:DayType:741,Jakobsli via Valentinlyst,1,
ATB:Line:2_102,ATB:ServiceJourney:102_220404083973878_6008,ATB:DayType:741,Jakobsli via Valentinlyst,1,
ATB:Line:2_103,ATB:ServiceJourney:103_210927153340743_6002,ATB:DayType:916,Sjetnmarka via Kroppanmarka,1,
ATB:Line:2_103,ATB:ServiceJourney:103_210927153340745_6006,ATB:DayType:916,Sjetnmarka via Kroppanmarka,1,
ATB:Line:2_103,ATB:ServiceJourney:103_210927153340747_6010,ATB:DayType:916,Sjetnmarka via Kroppanmarka,1,
ATB:Line:2_103,ATB:ServiceJourney:103_220404084197786_6004,ATB:DayType:741,Sjetnmarka via Kroppanmarka,1,
ATB:Line:2_103,ATB:ServiceJourney:103_220404084197807_6008,ATB:DayType:741,Sjetnmarka via Kroppanmarka,1,
ATB:Line:2_104,ATB:ServiceJourney:104_210927153340753_6002,ATB:DayType:811,Heimdal via Kolstad,1,
ATB:Line:2_104,ATB:ServiceJourney:104_210927153340755_6006,ATB:DayType:811,Heimdal via Kolstad,1,
ATB:Line:2_104,ATB:ServiceJourney:104_210927153340757_6010,ATB:DayType:811,Heimdal via Kolstad,1,
ATB:Line:2_104,ATB:ServiceJourney:104_211028073285854_6002,ATB:DayType:712,Heimdal via Kolstad,1,
ATB:Line:2_104,ATB:ServiceJourney:104_211028073285856_6006,ATB:DayType:712,Heimdal via Kolstad,1,
ATB:Line:2_104,ATB:ServiceJourney:104_211028073285858_6010,ATB:DayType:712,Heimdal via Kolstad,1,
ATB:Line:2_104,ATB:ServiceJourney:104_220404084289679_6004,ATB:DayType:741,Heimdal via Kolstad,1,
ATB:Line:2_104,ATB:ServiceJourney:104_220404084289705_6008,ATB:DayType:741,Heimdal via Kolstad,1,
ATB:Line:2_105,ATB:ServiceJourney:105_210927153340763_6002,ATB:DayType:916,Buenget,1,
ATB:Line:2_105,ATB:ServiceJourney:105_210927153340765_6006,ATB:DayType:916,Buenget,1,
ATB:Line:2_105,ATB:ServiceJourney:105_210927153340767_6010,ATB:DayType:916,Buenget,1,
ATB:Line:2_105,ATB:ServiceJourney:105_220404084395630_6004,ATB:DayType:741,Buenget,1,
ATB:Line:2_105,ATB:ServiceJourney:105_220404084395649_6008,ATB:DayType:741,Buenget,1,
ATB:Line:2_106,ATB:ServiceJourney:106_210927153340773_6002,ATB:DayType:916,Værestrøa via Lade,1,
ATB:Line:2_106,ATB:ServiceJourney:106_210927153340775_6006,ATB:DayType:916,Værestrøa via Lade,1,
ATB:Line:2_106,ATB:ServiceJourney:106_210927153340777_6010,ATB:DayType:916,Værestrøa via Lade,1,
ATB:Line:2_106,ATB:ServiceJourney:106_220404084522043_6004,ATB:DayType:741,Værestrøa via Lade,1,
ATB:Line:2_106,ATB:ServiceJourney:106_220404084522064_6008,ATB:DayType:741,Værestrøa via Lade,1,
ATB:Line:2_107,ATB:ServiceJourney:107_210927153340783_6002,ATB:DayType:916,Fortunalia via Reppe-Vikåsen,1,
ATB:Line:2_107,ATB:ServiceJourney:107_210927153340785_6006,ATB:DayType:916,Fortunalia via Reppe-Vikåsen,1,
ATB:Line:2_107,ATB:ServiceJourney:107_210927153340787_6010,ATB:DayType:916,Fortunalia via Reppe-Vikåsen,1,
ATB:Line:2_107,ATB:ServiceJourney:107_220404084607180_6004,ATB:DayType:741,Fortunalia via Reppe-Vikåsen,1,
ATB:Line:2_107,ATB:ServiceJourney:107_220404084607201_6008,ATB:DayType:741,Fortunalia via Reppe-Vikåsen,1,
ATB:Line:2_108,ATB:ServiceJourney:108_210927153340793_6002,ATB:DayType:916,Stavset,1,
ATB:Line:2_108,ATB:ServiceJourney:108_210927153340795_6006,ATB:DayType:916,Stavset,1,
ATB:Line:2_108,ATB:ServiceJourney:108_210927153340798_6010,ATB:DayType:916,Stavset,1,
ATB:Line:2_108,ATB:ServiceJourney:108_220404084695652_6004,ATB:DayType:741,Stavset,1,
ATB:Line:2_108,ATB:ServiceJourney:108_220404084695672_6008,ATB:DayType:741,Stavset,1,
ATB:Line:2_109,ATB:ServiceJourney:109_210927153340804_6002,ATB:DayType:811,Lundåsen via Bjørndalen-Kattem,1,
ATB:Line:2_109,ATB:ServiceJourney:109_210927153340806_6006,ATB:DayType:811,Lundåsen via Bjørndalen-Kattem,1,
ATB:Line:2_109,ATB:ServiceJourney:109_210927153340808_6010,ATB:DayType:811,Lundåsen via Bjørndalen-Kattem,1,
ATB:Line:2_109,ATB:ServiceJourney:109_211028073285900_6004,ATB:DayType:901,Lundåsen,1,
ATB:Line:2_109,ATB:ServiceJourney:109_211028073285902_6008,ATB:DayType:901,Lundåsen,1,
ATB:Line:2_109,ATB:ServiceJourney:109_211028073285904_6002,ATB:DayType:904,Lundåsen,1,
ATB:Line:2_109,ATB:ServiceJourney:109_211028073285906_6006,ATB:DayType:904,Lundåsen,1,
ATB:Line:2_109,ATB:ServiceJourney:109_211028073285908_6010,ATB:DayType:904,Lundåsen,1,
ATB:Line:2_109,ATB:ServiceJourney:109_211220096148719_6004,ATB:DayType:730,Lundåsen,1,
ATB:Line:2_109,ATB:ServiceJourney:109_211220096148721_6008,ATB:DayType:730,Lundåsen,1,
ATB:Line:2_109,ATB:ServiceJourney:109_211220096148723_6002,ATB:DayType:730,Lundåsen,1,
ATB:Line:2_109,ATB:ServiceJourney:109_211220096148725_6006,ATB:DayType:730,Lundåsen,1,
ATB:Line:2_109,ATB:ServiceJourney:109_211220096148727_6010,ATB:DayType:730,Lundåsen,1,
ATB:Line:2_10,ATB:ServiceJourney:10_210927153349903_2,ATB:DayType:943,Ratesvingen via Strindheim,1,
ATB:Line:2_10,ATB:ServiceJourney:10_210927153349926_6002,ATB:DayType:930,Ratesvingen via Strindheim,1,
ATB:Line:2_10,ATB:ServiceJourney:10_210927153349927_6006,ATB:DayType:930,Ratesvingen via Strindheim,1,
ATB:Line:2_10,ATB:ServiceJourney:10_210927153349928_6008,ATB:DayType:930,Ratesvingen via Strindheim,1,
ATB:Line:2_10,ATB:ServiceJourney:10_210927153349929_6012,ATB:DayType:930,Ratesvingen via Strindheim,1,
ATB:Line:2_10,ATB:ServiceJourney:10_210927153349930_6014,ATB:DayType:930,Ratesvingen via Strindheim,1,
ATB:Line:2_10,ATB:ServiceJourney:10_210927153349931_6018,ATB:DayType:930,Ratesvingen via Strindheim,1,
ATB:Line:2_10,ATB:ServiceJourney:10_210927153349932_6020,ATB:DayType:930,Ratesvingen via Strindheim,1,
ATB:Line:2_10,ATB:ServiceJourney:10_210927153349933_6024,ATB:DayType:930,Ratesvingen via Strindheim,1,
ATB:Line:2_10,ATB:ServiceJourney:10_210927153349934_6026,ATB:DayType:930,Ratesvingen via Strindheim,1,
ATB:Line:2_10,ATB:ServiceJourney:10_210927153349935_6030,ATB:DayType:930,Ratesvingen via Strindheim,1,
ATB:Line:2_10,ATB:ServiceJourney:10_210927153349936_6032,ATB:DayType:930,Ratesvingen via Strindheim,1,
ATB:Line:2_10,ATB:ServiceJourney:10_210927153349937_6036,ATB:DayType:930,Ratesvingen via Strindheim,1,
ATB:Line:2_10,ATB:ServiceJourney:10_210927153349938_6038,ATB:DayType:930,Ratesvingen via Strindheim,1,
ATB:Line:2_10,ATB:ServiceJourney:10_210927153349939_6042,ATB:DayType:930,Ratesvingen via Strindheim,1,
ATB:Line:2_10,ATB:ServiceJourney:10_210927153349940_6044,ATB:DayType:930,Ratesvingen via Strindheim,1,
ATB:Line:2_10,ATB:ServiceJourney:10_210927153349941_6048,ATB:DayType:930,Ratesvingen via Strindheim,1,
ATB:Line:2_10,ATB:ServiceJourney:10_210927153349942_6050,ATB:DayType:930,Ratesvingen via Strindheim,1,
ATB:Line:2_10,ATB:ServiceJourney:10_210927153349943_6054,ATB:DayType:930,Ratesvingen via Strindheim,1,
ATB:Line:2_10,ATB:ServiceJourney:10_210927153349944_6056,ATB:DayType:930,Ratesvingen via Strindheim,1,
ATB:Line:2_10,ATB:ServiceJourney:10_210927153349945_6060,ATB:DayType:930,Ratesvingen via Strindheim,1,
ATB:Line:2_10,ATB:ServiceJourney:10_210927153349946_6062,ATB:DayType:930,Ratesvingen via Strindheim,1,
ATB:Line:2_10,ATB:ServiceJourney:10_210927153349947_6066,ATB:DayType:930,Ratesvingen via Strindheim,1,
ATB:Line:2_10,ATB:ServiceJourney:10_210927153349948_6068,ATB:DayType:930,Ratesvingen via Strindheim,1,
ATB:Line:2_10,ATB:ServiceJourney:10_210927153349949_6072,ATB:DayType:930,Ratesvingen via Strindheim,1,
ATB:Line:2_10,ATB:ServiceJourney:10_210927153349950_6074,ATB:DayType:930,Ratesvingen via Strindheim,1,
ATB:Line:2_10,ATB:ServiceJourney:10_210927153349951_6078,ATB:DayType:930,Ratesvingen via Strindheim,1,
ATB:Line:2_10,ATB:ServiceJourney:10_210927153349952_6080,ATB:DayType:930,Ratesvingen via Strindheim,1,
ATB:Line:2_10,ATB:ServiceJourney:10_210927153349953_6084,ATB:DayType:930,Ratesvingen via Strindheim,1,
ATB:Line:2_10,ATB:ServiceJourney:10_210927153349954_6086,ATB:DayType:930,Ratesvingen via Strindheim,1,
ATB:Line:2_10,ATB:ServiceJourney:10_210927153349989_1,ATB:DayType:943,Sæterbakken via sentrum,0,
ATB:Line:2_10,ATB:ServiceJourney:10_210927153350022_6001,ATB:DayType:930,Sæterbakken via sentrum,0,
ATB:Line:2_10,ATB:ServiceJourney:10_210927153350023_6003,ATB:DayType:930,Sæterbakken via sentrum,0,
ATB:Line:2_10,ATB:ServiceJourney:10_210927153350024_6005,ATB:DayType:930,Sæterbakken via sentrum,0,
ATB:Line:2_10,ATB:ServiceJourney:10_210927153350025_6009,ATB:DayType:930,Sæterbakken via sentrum,0,
ATB:Line:2_10,ATB:ServiceJourney:10_210927153350026_6011,ATB:DayType:930,Sæterbakken via sentrum,0,
ATB:Line:2_10,ATB:ServiceJourney:10_210927153350027_6015,ATB:DayType:930,Sæterbakken via sentrum,0,
ATB:Line:2_10,ATB:ServiceJourney:10_210927153350028_6017,ATB:DayType:930,Sæterbakken via sentrum,0,
ATB:Line:2_10,ATB:ServiceJourney:10_210927153350029_6021,ATB:DayType:930,Sæterbakken via sentrum,0,
ATB:Line:2_10,ATB:ServiceJourney:10_210927153350030_6023,ATB:DayType:930,Sæterbakken via sentrum,0,
ATB:Line:2_10,ATB:ServiceJourney:10_210927153350031_6027,ATB:DayType:930,Sæterbakken via sentrum,0,
ATB:Line:2_10,ATB:ServiceJourney:10_210927153350032_6029,ATB:DayType:930,Sæterbakken via sentrum,0,
ATB:Line:2_10,ATB:ServiceJourney:10_210927153350033_6033,ATB:DayType:930,Sæterbakken via sentrum,0,
ATB:Line:2_10,ATB:ServiceJourney:10_210927153350034_6035,ATB:DayType:930,Sæterbakken via sentrum,0,
ATB:Line:2_10,ATB:ServiceJourney:10_210927153350035_6039,ATB:DayType:930,Sæterbakken via sentrum,0,
ATB:Line:2_10,ATB:ServiceJourney:10_210927153350036_6041,ATB:DayType:930,Sæterbakken via sentrum,0,
ATB:Line:2_10,ATB:ServiceJourney:10_210927153350037_6045,ATB:DayType:930,Sæterbakken via sentrum,0,
ATB:Line:2_10,ATB:ServiceJourney:10_210927153350038_6047,ATB:DayType:930,Sæterbakken via sentrum,0,
ATB:Line:2_10,ATB:ServiceJourney:10_210927153350039_6051,ATB:DayType:930,Sæterbakken via sentrum,0,
ATB:Line:2_10,ATB:ServiceJourney:10_210927153350040_6053,ATB:DayType:930,Sæterbakken via sentrum,0,
ATB:Line:2_10,ATB:ServiceJourney:10_210927153350041_6057,ATB:DayType:930,Sæterbakken via sentrum,0,
ATB:Line:2_10,ATB:ServiceJourney:10_210927153350042_6059,ATB:DayType:930,Sæterbakken via sentrum,0,
ATB:Line:2_10,ATB:ServiceJourney:10_210927153350043_6063,ATB:DayType:930,Sæterbakken via sentrum,0,
ATB:Line:2_10,ATB:ServiceJourney:10_210927153350044_6065,ATB:DayType:930,Sæterbakken via sentrum,0,
ATB:Line:2_10,ATB:ServiceJourney:10_210927153350045_6069,ATB:DayType:930,Sæterbakken via sentrum,0,
ATB:Line:2_10,ATB:ServiceJourney:10_210927153350046_6071,ATB:DayType:930,Sæterbakken via sentrum,0,
ATB:Line:2_10,ATB:ServiceJourney:10_210927153350047_6075,ATB:DayType:930,Sæterbakken via sentrum,0,
ATB:Line:2_10,ATB:ServiceJourney:10_210927153350048_6077,ATB:DayType:930,Sæterbakken via sentrum,0,
ATB:Line:2_10,ATB:ServiceJourney:10_210927153350049_6081,ATB:DayType:930,Sæterbakken via sentrum,0,
ATB:Line:2_10,ATB:ServiceJourney:10_210927153350050_6083,ATB:DayType:930,Sæterbakken via sentrum,0,
ATB:Line:2_10,ATB:ServiceJourney:10_210927153350085_4,ATB:DayType:943,Rate via Strindheim,1,
ATB:Line:2_10,ATB:ServiceJourney:10_210927153350099_6004,ATB:DayType:930,Rate via Strindheim,1,
ATB:Line:2_10,ATB:ServiceJourney:10_210927153350100_6010,ATB:DayType:930,Rate via Strindheim,1,
ATB:Line:2_10,ATB:ServiceJourney:10_210927153350101_6016,ATB:DayType:930,Rate via Strindheim,1,
ATB:Line:2_10,ATB:ServiceJourney:10_210927153350102_6022,ATB:DayType:930,Rate via Strindheim,1,
ATB:Line:2_10,ATB:ServiceJourney:10_210927153350103_6028,ATB:DayType:930,Rate via Strindheim,1,
ATB:Line:2_10,ATB:ServiceJourney:10_210927153350104_6034,ATB:DayType:930,Rate via Strindheim,1,
ATB:Line:2_10,ATB:ServiceJourney:10_210927153350105_6040,ATB:DayType:930,Rate via Strindheim,1,
ATB:Line:2_10,ATB:ServiceJourney:10_210927153350106_6046,ATB:DayType:930,Rate via Strindheim,1,
ATB:Line:2_10,ATB:ServiceJourney:10_210927153350107_6052,ATB:DayType:930,Rate via Strindheim,1,
ATB:Line:2_10,ATB:ServiceJourney:10_210927153350108_6058,ATB:DayType:930,Rate via Strindheim,1,
ATB:Line:2_10,ATB:ServiceJourney:10_210927153350109_6064,ATB:DayType:930,Rate via Strindheim,1,
ATB:Line:2_10,ATB:ServiceJourney:10_210927153350110_6070,ATB:DayType:930,Rate via Strindheim,1,
ATB:Line:2_10,ATB:ServiceJourney:10_210927153350111_6076,ATB:DayType:930,Rate via Strindheim,1,
ATB:Line:2_10,ATB:ServiceJourney:10_210927153350112_6082,ATB:DayType:930,Rate via Strindheim,1,
ATB:Line:2_10,ATB:ServiceJourney:10_210927153350118_3,ATB:DayType:943,Sæterbakken via sentrum,0,
ATB:Line:2_10,ATB:ServiceJourney:10_210927153350128_6007,ATB:DayType:930,Sæterbakken via sentrum,0,
ATB:Line:2_10,ATB:ServiceJourney:10_210927153350129_6013,ATB:DayType:930,Sæterbakken via sentrum,0,
ATB:Line:2_10,ATB:ServiceJourney:10_210927153350130_6019,ATB:DayType:930,Sæterbakken via sentrum,0,
ATB:Line:2_10,ATB:ServiceJourney:10_210927153350131_6025,ATB:DayType:930,Sæterbakken via sentrum,0,
ATB:Line:2_10,ATB:ServiceJourney:10_210927153350132_6031,ATB:DayType:930,Sæterbakken via sentrum,0,
ATB:Line:2_10,ATB:ServiceJourney:10_210927153350133_6037,ATB:DayType:930,Sæterbakken via sentrum,0,
ATB:Line:2_10,ATB:ServiceJourney:10_210927153350134_6043,ATB:DayType:930,Sæterbakken via sentrum,0,
ATB:Line:2_10,ATB:ServiceJourney:10_210927153350135_6049,ATB:DayType:930,Sæterbakken via sentrum,0,
ATB:Line:2_10,ATB:ServiceJourney:10_210927153350136_6055,ATB:DayType:930,Sæterbakken via sentrum,0,
ATB:Line:2_10,ATB:ServiceJourney:10_210927153350137_6061,ATB:DayType:930,Sæterbakken via sentrum,0,
ATB:Line:2_10,ATB:ServiceJourney:10_210927153350138_6067,ATB:DayType:930,Sæterbakken via sentrum,0,
ATB:Line:2_10,ATB:ServiceJourney:10_210927153350139_6073,ATB:DayType:930,Sæterbakken via sentrum,0,
ATB:Line:2_10,ATB:ServiceJourney:10_210927153350140_6079,ATB:DayType:930,Sæterbakken via sentrum,0,
ATB:Line:2_10,ATB:ServiceJourney:10_210927153350159_7001,ATB:DayType:815,Sæterbakken via sentrum,0,
ATB:Line:2_10,ATB:ServiceJourney:10_210927153350205_7002,ATB:DayType:815,Sjetnmarka via Strindheim,1,
ATB:Line:2_10,ATB:ServiceJourney:10_210927153350251_9,ATB:DayType:943,Sæterbakken via sentrum,0,
ATB:Line:2_10,ATB:ServiceJourney:10_210927153350252_15,ATB:DayType:943,Sæterbakken via sentrum,0,
ATB:Line:2_10,ATB:ServiceJourney:10_210927153350253_21,ATB:DayType:943,Sæterbakken via sentrum,0,
ATB:Line:2_10,ATB:ServiceJourney:10_210927153350254_7,ATB:DayType:943,Sæterbakken via sentrum,0,
ATB:Line:2_10,ATB:ServiceJourney:10_210927153350255_13,ATB:DayType:943,Sæterbakken via sentrum,0,
ATB:Line:2_10,ATB:ServiceJourney:10_210927153350256_19,ATB:DayType:943,Sæterbakken via sentrum,0,
ATB:Line:2_10,ATB:ServiceJourney:10_210927153350257_5,ATB:DayType:943,Sæterbakken via sentrum,0,
ATB:Line:2_10,ATB:ServiceJourney:10_210927153350258_11,ATB:DayType:943,Sæterbakken via sentrum,0,
ATB:Line:2_10,ATB:ServiceJourney:10_210927153350259_17,ATB:DayType:943,Sæterbakken via sentrum,0,
ATB:Line:2_10,ATB:ServiceJourney:10_210927153350260_23,ATB:DayType:943,Sæterbakken via sentrum,0,
ATB:Line:2_10,ATB:ServiceJourney:10_210927153350261_29,ATB:DayType:943,Sæterbakken via sentrum,0,
ATB:Line:2_10,ATB:ServiceJourney:10_210927153350263_35,ATB:DayType:943,Sæterbakken via sentrum,0,
ATB:Line:2_10,ATB:ServiceJourney:10_210927153350264_41,ATB:DayType:943,Sæterbakken via sentrum,0,
ATB:Line:2_10,ATB:ServiceJourney:10_210927153350265_47,ATB:DayType:943,Sæterbakken via sentrum,0,
ATB:Line:2_10,ATB:ServiceJourney:10_210927153350266_53,ATB:DayType:943,Sæterbakken via sentrum,0,
ATB:Line:2_10,ATB:ServiceJourney:10_210927153350267_59,ATB:DayType:943,Sæterbakken via sentrum,0,
ATB:Line:2_10,ATB:ServiceJourney:10_210927153350268_65,ATB:DayType:943,Sæterbakken via sentrum,0,
ATB:Line:2_10,ATB:ServiceJourney:10_210927153350269_71,ATB:DayType:943,Sæterbakken via sentrum,0,
ATB:Line:2_10,ATB:ServiceJourney:10_210927153350270_77,ATB:DayType:943,Sæterbakken via sentrum,0,
ATB:Line:2_10,ATB:ServiceJourney:10_210927153350271_83,ATB:DayType:943,Sæterbakken via sentrum,0,
ATB:Line:2_10,ATB:ServiceJourney:10_210927153350272_25,ATB:DayType:943,Sæterbakken via sentrum,0,
ATB:Line:2_10,ATB:ServiceJourney:10_210927153350273_31,ATB:DayType:943,Sæterbakken via sentrum,0,
ATB:Line:2_10,ATB:ServiceJourney:10_210927153350274_37,ATB:DayType:943,Sæterbakken via sentrum,0,
ATB:Line:2_10,ATB:ServiceJourney:10_210927153350275_43,ATB:DayType:943,Sæterbakken via sentrum,0,
ATB:Line:2_10,ATB:ServiceJourney:10_210927153350276_49,ATB:DayType:943,Sæterbakken via sentrum,0,
ATB:Line:2_10,ATB:ServiceJourney:10_210927153350277_55,ATB:DayType:943,Sæterbakken via sentrum,0,
ATB:Line:2_10,ATB:ServiceJourney:10_210927153350278_61,ATB:DayType:943,Sæterbakken via sentrum,0,
ATB:Line:2_10,ATB:ServiceJourney:10_210927153350279_67,ATB:DayType:943,Sæterbakken via sentrum,0,
ATB:Line:2_10,ATB:ServiceJourney:10_210927153350280_73,ATB:DayType:943,Sæterbakken via sentrum,0,
ATB:Line:2_10,ATB:ServiceJourney:10_210927153350281_79,ATB:DayType:943,Sæterbakken via sentrum,0,
ATB:Line:2_10,ATB:ServiceJourney:10_210927153350282_85,ATB:DayType:943,Sæterbakken via sentrum,0,
ATB:Line:2_10,ATB:ServiceJourney:10_210927153350283_27,ATB:DayType:943,Sæterbakken via sentrum,0,
ATB:Line:2_10,ATB:ServiceJourney:10_210927153350284_33,ATB:DayType:943,Sæterbakken via sentrum,0,
ATB:Line:2_10,ATB:ServiceJourney:10_210927153350285_39,ATB:DayType:943,Sæterbakken via sentrum,0,
ATB:Line:2_10,ATB:ServiceJourney:10_210927153350286_45,ATB:DayType:943,Sæterbakken via sentrum,0,
ATB:Line:2_10,ATB:ServiceJourney:10_210927153350287_51,ATB:DayType:943,Sæterbakken via sentrum,0,
ATB:Line:2_10,ATB:ServiceJourney:10_210927153350288_57,ATB:DayType:943,Sæterbakken via sentrum,0,
ATB:Line:2_10,ATB:ServiceJourney:10_210927153350289_63,ATB:DayType:943,Sæterbakken via sentrum,0,
ATB:Line:2_10,ATB:ServiceJourney:10_210927153350290_69,ATB:DayType:943,Sæterbakken via sentrum,0,
ATB:Line:2_10,ATB:ServiceJourney:10_210927153350291_75,ATB:DayType:943,Sæterbakken via sentrum,0,
ATB:Line:2_10,ATB:ServiceJourney:10_210927153350292_81,ATB:DayType:943,Sæterbakken via sentrum,0,
ATB:Line:2_10,ATB:ServiceJourney:10_210927153350294_89,ATB:DayType:943,Sæterbakken via sentrum,0,
ATB:Line:2_10,ATB:ServiceJourney:10_210927153350295_91,ATB:DayType:943,Sæterbakken via sentrum,0,
ATB:Line:2_10,ATB:ServiceJourney:10_210927153350296_93,ATB:DayType:943,Sæterbakken via sentrum,0,
ATB:Line:2_10,ATB:ServiceJourney:10_210927153350297_95,ATB:DayType:943,Sæterbakken via sentrum,0,
ATB:Line:2_10,ATB:ServiceJourney:10_210927153350298_97,ATB:DayType:943,Sæterbakken via sentrum,0,
ATB:Line:2_10,ATB:ServiceJourney:10_210927153350299_99,ATB:DayType:943,Sæterbakken via sentrum,0,
ATB:Line:2_10,ATB:ServiceJourney:10_210927153350300_101,ATB:DayType:943,Sæterbakken via sentrum,0,
ATB:Line:2_10,ATB:ServiceJourney:10_210927153350302_8,ATB:DayType:943,Ratesvingen via Strindheim,1,
ATB:Line:2_10,ATB:ServiceJourney:10_210927153350303_14,ATB:DayType:943,Ratesvingen via Strindheim,1,
ATB:Line:2_10,ATB:ServiceJourney:10_210927153350304_20,ATB:DayType:943,Ratesvingen via Strindheim,1,
ATB:Line:2_10,ATB:ServiceJourney:10_210927153350305_26,ATB:DayType:943,Ratesvingen via Strindheim,1,
ATB:Line:2_10,ATB:ServiceJourney:10_210927153350306_32,ATB:DayType:943,Ratesvingen via Strindheim,1,
ATB:Line:2_10,ATB:ServiceJourney:10_210927153350307_38,ATB:DayType:943,Ratesvingen via Strindheim,1,
ATB:Line:2_10,ATB:ServiceJourney:10_210927153350308_44,ATB:DayType:943,Ratesvingen via Strindheim,1,
ATB:Line:2_10,ATB:ServiceJourney:10_210927153350309_50,ATB:DayType:943,Ratesvingen via Strindheim,1,
ATB:Line:2_10,ATB:ServiceJourney:10_210927153350310_56,ATB:DayType:943,Ratesvingen via Strindheim,1,
ATB:Line:2_10,ATB:ServiceJourney:10_210927153350311_62,ATB:DayType:943,Ratesvingen via Strindheim,1,
ATB:Line:2_10,ATB:ServiceJourney:10_210927153350312_68,ATB:DayType:943,Ratesvingen via Strindheim,1,
ATB:Line:2_10,ATB:ServiceJourney:10_210927153350313_74,ATB:DayType:943,Ratesvingen via Strindheim,1,
ATB:Line:2_10,ATB:ServiceJourney:10_210927153350314_80,ATB:DayType:943,Ratesvingen via Strindheim,1,
ATB:Line:2_10,ATB:ServiceJourney:10_210927153350315_10,ATB:DayType:943,Rate via Strindheim,1,
ATB:Line:2_10,ATB:ServiceJourney:10_210927153350316_16,ATB:DayType:943,Rate via Strindheim,1,
ATB:Line:2_10,ATB:ServiceJourney:10_210927153350317_22,ATB:DayType:943,Rate via Strindheim,1,
ATB:Line:2_10,ATB:ServiceJourney:10_210927153350318_28,ATB:DayType:943,Rate via Strindheim,1,
ATB:Line:2_10,ATB:ServiceJourney:10_210927153350319_34,ATB:DayType:943,Rate via Strindheim,1,
ATB:Line:2_10,ATB:ServiceJourney:10_210927153350320_40,ATB:DayType:943,Rate via Strindheim,1,
ATB:Line:2_10,ATB:ServiceJourney:10_210927153350321_46,ATB:DayType:943,Rate via Strindheim,1,
ATB:Line:2_10,ATB:ServiceJourney:10_210927153350322_52,ATB:DayType:943,Rate via Strindheim,1,
ATB:Line:2_10,ATB:ServiceJourney:10_210927153350323_58,ATB:DayType:943,Rate via Strindheim,1,
ATB:Line:2_10,ATB:ServiceJourney:10_210927153350324_64,ATB:DayType:943,Rate via Strindheim,1,
ATB:Line:2_10,ATB:ServiceJourney:10_210927153350325_70,ATB:DayType:943,Rate via Strindheim,1,
ATB:Line:2_10,ATB:ServiceJourney:10_210927153350326_76,ATB:DayType:943,Rate via Strindheim,1,
ATB:Line:2_10,ATB:ServiceJourney:10_210927153350327_82,ATB:DayType:943,Rate via Strindheim,1,
ATB:Line:2_10,ATB:ServiceJourney:10_210927153350328_6,ATB:DayType:943,Ratesvingen via Strindheim,1,
ATB:Line:2_10,ATB:ServiceJourney:10_210927153350329_12,ATB:DayType:943,Ratesvingen via Strindheim,1,
ATB:Line:2_10,ATB:ServiceJourney:10_210927153350330_18,ATB:DayType:943,Ratesvingen via Strindheim,1,
ATB:Line:2_10,ATB:ServiceJourney:10_210927153350331_24,ATB:DayType:943,Ratesvingen via Strindheim,1,
ATB:Line:2_10,ATB:ServiceJourney:10_210927153350332_30,ATB:DayType:943,Ratesvingen via Strindheim,1,
ATB:Line:2_10,ATB:ServiceJourney:10_210927153350333_36,ATB:DayType:943,Ratesvingen via Strindheim,1,
ATB:Line:2_10,ATB:ServiceJourney:10_210927153350334_42,ATB:DayType:943,Ratesvingen via Strindheim,1,
ATB:Line:2_10,ATB:ServiceJourney:10_210927153350335_48,ATB:DayType:943,Ratesvingen via Strindheim,1,
ATB:Line:2_10,ATB:ServiceJourney:10_210927153350336_54,ATB:DayType:943,Ratesvingen via Strindheim,1,
ATB:Line:2_10,ATB:ServiceJourney:10_210927153350337_60,ATB:DayType:943,Ratesvingen via Strindheim,1,
ATB:Line:2_10,ATB:ServiceJourney:10_210927153350338_66,ATB:DayType:943,Ratesvingen via Strindheim,1,
