route_id,service_id,trip_id,trip_headsign,trip_short_name,direction_id,wheelchair_accessible,shape_id
ATB:Line:200424196781875_2_200424196781518,ATB:DayType:0000000_29_200424196781518,ATB:ServiceJourney:2_200424196839240_12_200424196781518,Lund via Lade-sentrum-Kolstad,,1,0,
ATB:Line:200424196781875_2_200424196781518,ATB:DayType:0000000_29_200424196781518,ATB:ServiceJourney:2_200424196839241_14_200424196781518,Lund via Lade-sentrum-Kolstad,,1,0,
ATB:Line:200424196781875_2_200424196781518,ATB:DayType:0000000_29_200424196781518,ATB:ServiceJourney:2_200424196839243_18_200424196781518,Lund via Lade-sentrum-Kolstad,,1,0,
ATB:Line:200424196781875_2_200424196781518,ATB:DayType:0000000_29_200424196781518,ATB:ServiceJourney:2_200424196839244_20_200424196781518,Lund via Lade-sentrum-Kolstad,,1,0,
ATB:Line:200424196781875_2_200424196781518,ATB:DayType:0000000_29_200424196781518,ATB:ServiceJourney:2_200424196839246_24_200424196781518,Lund via Lade-sentrum-Kolstad,,1,0,
ATB:Line:200424196781875_2_200424196781518,ATB:DayType:0000000_29_200424196781518,ATB:ServiceJourney:2_200424196839247_26_200424196781518,Lund via Lade-sentrum-Kolstad,,1,0,
ATB:Line:200424196781875_2_200424196781518,ATB:DayType:0000000_29_200424196781518,ATB:ServiceJourney:2_200424196839249_30_200424196781518,Lund via Lade-sentrum-Kolstad,,1,0,
ATB:Line:200424196781875_2_200424196781518,ATB:DayType:0000000_29_200424196781518,ATB:ServiceJourney:2_200424196839250_32_200424196781518,Lund via Lade-sentrum-Kolstad,,1,0,
ATB:Line:200424196781875_2_200424196781518,ATB:DayType:0000000_29_200424196781518,ATB:ServiceJourney:2_200424196839252_36_200424196781518,Lund via Lade-sentrum-Kolstad,,1,0,
ATB:Line:200424196781875_2_200424196781518,ATB:DayType:0000000_29_200424196781518,ATB:ServiceJourney:2_200424196839253_38_200424196781518,Lund via Lade-sentrum-Kolstad,,1,0,
ATB:Line:200424196781875_2_200424196781518,ATB:DayType:0000000_29_200424196781518,ATB:ServiceJourney:2_200424196839255_40_200424196781518,Lund via Lade-sentrum-Kolstad,,1,0,
ATB:Line:200424196781875_2_200424196781518,ATB:DayType:0000000_29_200424196781518,ATB:ServiceJourney:2_200424196839256_42_200424196781518,Lund via Lade-sentrum-Kolstad,,1,0,
ATB:Line:200424196781875_2_200424196781518,ATB:DayType:0000000_29_200424196781518,ATB:ServiceJourney:2_200424196839285_98_200424196781518,Lund via Lade-sentrum-Kolstad,,1,0,
ATB:Line:200424196781875_2_200424196781518,ATB:DayType:0000000_29_200424196781518,ATB:ServiceJourney:2_200424196839286_100_200424196781518,Lund via Lade-sentrum-Kolstad,,1,0,
ATB:Line:200424196781875_2_200424196781518,ATB:DayType:0000000_29_200424196781518,ATB:ServiceJourney:2_200424196839287_102_200424196781518,Lund via Lade-sentrum-Kolstad,,1,0,
ATB:Line:200424196781875_2_200424196781518,ATB:DayType:0000000_29_200424196781518,ATB:ServiceJourney:2_200424196839288_104_200424196781518,Lund via Lade-sentrum-Kolstad,,1,0,
ATB:Line:200424196781875_2_200424196781518,ATB:DayType:0000000_29_200424196781518,ATB:ServiceJourney:2_200424196839289_106_200424196781518,Lund via Lade-sentrum-Kolstad,,1,0,
ATB:Line:200424196781875_2_200424196781518,ATB:DayType:0000000_29_200424196781518,ATB:ServiceJourney:2_200424196839290_108_200424196781518,Lund via Lade-sentrum-Kolstad,,1,0,
ATB:Line:200424196781875_2_200424196781518,ATB:DayType:0000000_29_200424196781518,ATB:ServiceJourney:2_200424196839291_110_200424196781518,Lund via Lade-sentrum-Kolstad,,1,0,
ATB:Line:200424196781875_2_200424196781518,ATB:DayType:0000000_29_200424196781518,ATB:ServiceJourney:2_200424196839292_112_200424196781518,Lund via Lade-sentrum-Kolstad,,1,0,
