busstuc.idi.ntnu.no
17.8.2014	10	335
17.8.2014	9	402
18.8.2014	27	1239
19.8.2014	20	965
20.8.2014	15	725
20.8.2014	5	163
21.8.2014	13	880
22.8.2014	12	802
23.8.2014	15	715
24.8.2014	20	607
25.8.2014	17	704
26.8.2014	9	735
27.8.2014	17	817
28.8.2014	18	704
29.8.2014	10	725
30.8.2014	6	645
31.8.2014	12	579
1.9.2014	10	785
2.9.2014	22	703
3.9.2014	11	689
4.9.2014	9	726
5.9.2014	14	778
6.9.2014	5	711
7.9.2014	17	635
8.9.2014	15	525
9.9.2014	15	774
10.9.2014	8	393
7.10.2014	4	325
8.10.2014	10	489
9.10.2014	5	456
10.10.2014	11	560
11.10.2014	23	559
12.10.2014	5	346
13.10.2014	8	428
14.10.2014	14	550
15.10.2014	21	556
16.10.2014	11	538
17.10.2014	8	675
18.10.2014	9	701
19.10.2014	2	561
20.10.2014	8	515
21.10.2014	1	144
25.10.2014	4	260
26.10.2014	10	444
27.10.2014	9	457
28.10.2014	12	546
29.10.2014	15	522
30.10.2014	11	571
31.10.2014	7	722
1.11.2014	18	787
2.11.2014	13	435
3.11.2014	10	480
4.11.2014	28	547
5.11.2014	11	641
6.11.2014	17	551
7.11.2014	11	707
8.11.2014	14	652
9.11.2014	4	217
9.11.2014	4	500
10.11.2014	5	447
11.11.2014	11	548
12.11.2014	10	575
13.11.2014	17	546
14.11.2014	15	764
15.11.2014	6	767
16.11.2014	8	471
17.11.2014	8	455
18.11.2014	9	517
19.11.2014	10	525
20.11.2014	13	580
21.11.2014	10	587
22.11.2014	12	733
23.11.2014	18	450
24.11.2014	12	455
25.11.2014	7	490
26.11.2014	19	583
27.11.2014	11	540
28.11.2014	11	601
29.11.2014	14	711
30.11.2014	16	510
1.12.2014	8	478
2.12.2014	7	468
3.12.2014	9	477
4.12.2014	11	446
5.12.2014	8	664
6.12.2014	12	734
7.12.2014	7	391
10.12.2014	7	500
11.12.2014	10	600
12.12.2014	6	707
13.12.2014	10	700
14.12.2014	8	500
15.12.2014	12	600
16.12.2014	8	300
2.1.2015	1	83
3.1.2015	8	460
4.1.2015	4	456
5.1.2015	15	567
6.1.2015	17	621
7.1.2015	7	619
8.1.2015	11	543
9.1.2015	13	635
10.1.2015	23	721
11.1.2015	4	325

Fra atb.no
1.1.2014	5	1257
2.1.2014	18	1768
3.1.2014	20	1726
4.1.2014	22	1685
5.1.2014	21	1580
6.1.2014	16	2286
7.1.2014	12	2222
8.1.2014	27	2064
9.1.2014	38	2462
10.1.2014	25	2852
11.1.2014	35	3019
12.1.2014	31	1946
13.1.2014	37	2683
14.1.2014	25	2582
15.1.2014	27	2749
16.1.2014	41	2713
17.1.2014	26	3064
18.1.2014	21	3174
19.1.2014	26	2414
20.1.2014	25	2423
21.1.2014	33	2529
22.1.2014	47	2575
23.1.2014	25	2590
24.1.2014	23	2947
25.1.2014	34	3654
26.1.2014	29	2236
27.1.2014	19	2384
28.1.2014	24	2563
29.1.2014	20	2386
30.1.2014	30	2439
31.1.2014	27	2952
1.2.2014	34	2897
2.2.2014	26	2190
3.2.2014	25	2378
4.2.2014	24	2335
5.2.2014	19	2300
6.2.2014	14	2356
7.2.2014	8	574
7.2.2014	19	2066
8.2.2014	29	2979
9.2.2014	25	2115
10.2.2014	18	2333
11.2.2014	26	2278
12.2.2014	25	2245
13.2.2014	21	2290
14.2.2014	27	2678
15.2.2014	32	2894
16.2.2014	23	1897
17.2.2014	24	2197
18.2.2014	32	2173
19.2.2014	19	2129
20.2.2014	28	2097
21.2.2014	20	2230
22.2.2014	35	2447
23.2.2014	18	1643
24.2.2014	20	2123
25.2.2014	38	2356
26.2.2014	20	2428
27.2.2014	18	2169
28.2.2014	31	2562
1.3.2014	31	2907
2.3.2014	18	2070
3.3.2014	10	1996
4.3.2014	17	2326
5.3.2014	11	2091
6.3.2014	17	2030
7.3.2014	24	2521
8.3.2014	52	3482
9.3.2014	16	1966
10.3.2014	16	2237
11.3.2014	29	2230
12.3.2014	17	2274
13.3.2014	15	2169
14.3.2014	22	2587
15.3.2014	31	3238
16.3.2014	23	2069
17.3.2014	34	2647
18.3.2014	19	2507
19.3.2014	16	2406
20.3.2014	13	2481
21.3.2014	19	2522
22.3.2014	25	3392
23.3.2014	18	2006
24.3.2014	33	1887
25.3.2014	22	2104
26.3.2014	15	2124
27.3.2014	20	2101
28.3.2014	25	2452
29.3.2014	15	2407
4.4.2014	11	11
5.4.2014	27	27
6.4.2014	9	9
7.4.2014	14	1284
8.4.2014	11	1984
9.4.2014	16	1999
10.4.2014	26	2372
11.4.2014	31	2543
12.4.2014	17	1997
13.4.2014	4	915
14.4.2014	0	133
30.4.2014	10	2221
1.5.2014	17	2652
2.5.2014	18	2553
3.5.2014	26	1781
4.5.2014	25	1898
5.5.2014	23	1896
6.5.2014	16	1831
7.5.2014	31	2015
8.5.2014	27	2023
9.5.2014	12	2356
10.5.2014	19	2720
11.5.2014	14	1881
12.5.2014	1	347
12.5.2014	2	579
13.5.2014	18	1895
14.5.2014	23	2058
15.5.2014	13	2229
16.5.2014	34	2989
17.5.2014	59	6300
18.5.2014	15	1892
19.5.2014	14	1873
20.5.2014	12	1849
21.5.2014	27	1907
22.5.2014	11	2285
23.5.2014	14	2527
24.5.2014	26	2376
25.5.2014	12	1793
26.5.2014	12	1772
27.5.2014	17	1798
28.5.2014	16	2017
29.5.2014	15	2144
30.5.2014	16	1979
31.5.2014	12	2075
1.6.2014	8	1571
2.6.2014	13	2158
3.6.2014	17	1907
4.6.2014	21	2048
5.6.2014	23	1988
6.6.2014	20	2637
7.6.2014	21	2539
8.6.2014	11	1615
9.6.2014	3	1719
10.6.2014	6	1656
11.6.2014	28	2087
12.6.2014	20	2050
13.6.2014	20	2312
14.6.2014	14	2380
15.6.2014	6	1504
16.6.2014	17	1722
17.6.2014	18	1711
18.6.2014	18	1904
19.6.2014	4	1272
19.6.2014	0	68
20.6.2014	8	2084
21.6.2014	3	2265
22.6.2014	0	1563
23.6.2014	9	2873
24.6.2014	11	2684
25.6.2014	10	2451
26.6.2014	9	2609
27.6.2014	2	2179
28.6.2014	0	2150
29.6.2014	5	1520
30.6.2014	11	67
30.6.2014	66	1882
1.7.2014	8	1758
2.7.2014	34	2077
3.7.2014	3	30
3.7.2014	12	1793
4.7.2014	0	1774
5.7.2014	0	1758
6.7.2014	0	1147
7.7.2014	0	1726
8.7.2014	0	1421
9.7.2014	0	1438
10.7.2014	0	1403
11.7.2014	0	1666
12.7.2014	0	1714
13.7.2014	0	1298
14.7.2014	0	1352
15.7.2014	0	1401
16.7.2014	0	1330
17.7.2014	0	1359
18.7.2014	0	1370
19.7.2014	0	1549
20.7.2014	0	1266
21.7.2014	0	1144
22.7.2014	0	1575
23.7.2014	0	1364
24.7.2014	0	1239
25.7.2014	0	1474
26.7.2014	0	1715
27.7.2014	0	1145
28.7.2014	0	1505
29.7.2014	0	1529
30.7.2014	0	1596
31.7.2014	0	1621
1.8.2014	0	2134
2.8.2014	1	2467
3.8.2014	0	1493
4.8.2014	0	1849
5.8.2014	0	1636
6.8.2014	0	1907
7.8.2014	0	1672
8.8.2014	0	2128
9.8.2014	1	2365
10.8.2014	0	1831
11.8.2014	0	2842
12.8.2014	0	3136
13.8.2014	0	3482
14.8.2014	0	3549
15.8.2014	0	3490
16.8.2014	0	3458
17.8.2014	0	520
17.8.2014	0	1723
18.8.2014	0	4786
19.8.2014	0	3647
20.8.2014	0	2820
20.8.2014	0	599
21.8.2014	0	3126
22.8.2014	0	2899
23.8.2014	0	3122
24.8.2014	0	2185
25.8.2014	0	2916
26.8.2014	0	2740
27.8.2014	0	2709
28.8.2014	0	2427
29.8.2014	0	3052
30.8.2014	0	2818
31.8.2014	0	1897
1.9.2014	0	2380
2.9.2014	0	2862
3.9.2014	0	2579
4.9.2014	0	2437
5.9.2014	0	2578
6.9.2014	0	3245
7.9.2014	1	2009
8.9.2014	0	2207
9.9.2014	0	2589
10.9.2014	0	1497
7.10.2014	0	1594
8.10.2014	0	2084
9.10.2014	0	2256
10.10.2014	0	2403
11.10.2014	0	2740
12.10.2014	0	1684
13.10.2014	0	2375
14.10.2014	0	2426
15.10.2014	0	2331
16.10.2014	0	2434
17.10.2014	0	2641
18.10.2014	0	3262
19.10.2014	0	2144
20.10.2014	0	2147
25.10.2014	0	1121
26.10.2014	0	1980
27.10.2014	0	2024
28.10.2014	0	2099
29.10.2014	0	2253
30.10.2014	0	2074
31.10.2014	0	1078
1.11.2014	0	1680
2.11.2014	0	1756
3.11.2014	0	1754
4.11.2014	0	2159
5.11.2014	0	2395
6.11.2014	0	2379
7.11.2014	0	2625
8.11.2014	0	3032
9.11.2014	0	2148
10.11.2014	0	1873
11.11.2014	0	2179
12.11.2014	0	2418
13.11.2014	0	2295
14.11.2014	0	2535
15.11.2014	0	2959
16.11.2014	0	1888
17.11.2014	0	2088
18.11.2014	0	2295
19.11.2014	0	2466
20.11.2014	0	2484
21.11.2014	2	2776
22.11.2014	0	3420
23.11.2014	0	3012
24.11.2014	0	2463
25.11.2014	0	2415
26.11.2014	0	2344
27.11.2014	0	2656
28.11.2014	0	3119
29.11.2014	0	3150
30.11.2014	0	2415
1.12.2014	0	2172
2.12.2014	0	2324
3.12.2014	0	2407
4.12.2014	0	2428
5.12.2014	2	3039
6.12.2014	0	3543
7.12.2014	0	2552
10.12.2014	0	2000
11.12.2014	0	2600
12.12.2014	0	3000
13.12.2014	0	3600
14.12.2014	0	2400
15.12.2014	0	2700
16.12.2014	0	1400
5.1.2015	0	2520
6.1.2015	0	2349
7.1.2015	0	2145
8.1.2015	0	2342
9.1.2015	0	2574
10.1.2015	0	2676
11.1.2015	0	1130
17.8.2013	67	1771
18.8.2013	51	2076
19.8.2013	60	2936
20.8.2013	44	2620
21.8.2013	59	2720
22.8.2013	45	2336
23.8.2013	32	2190
24.8.2013	35	2232
25.8.2013	27	1622
26.8.2013	42	2159
27.8.2013	42	2110
28.8.2013	43	2005
29.8.2013	38	2004
30.8.2013	49	2479
31.8.2013	59	2058
1.9.2013	26	1418
2.9.2013	42	2634
3.9.2013	36	2947
4.9.2013	27	2693
5.9.2013	40	3088
6.9.2013	44	2924
7.9.2013	34	3285
8.9.2013	29	2244
9.9.2013	43	2595
10.9.2013	34	2628
11.9.2013	24	2872
12.9.2013	28	2862
13.9.2013	49	2987
14.9.2013	41	3474
15.9.2013	36	2436
16.9.2013	30	2524
17.9.2013	28	2517
18.9.2013	44	2582
19.9.2013	28	2653
20.9.2013	39	3009
21.9.2013	35	3867
22.9.2013	36	2580
23.9.2013	37	2796
24.9.2013	31	2942
25.9.2013	37	2759
26.9.2013	22	3170
27.9.2013	36	3245
28.9.2013	43	3504
29.9.2013	35	2762
30.9.2013	25	2708
1.10.2013	31	2921
2.10.2013	44	2951
3.10.2013	28	3046
4.10.2013	46	3185
5.10.2013	40	3618
6.10.2013	18	2992
7.10.2013	12	2079
7.10.2013	3	780
8.10.2013	29	3342
9.10.2013	29	3215
10.10.2013	42	3124
11.10.2013	30	3517
12.10.2013	31	3971
13.10.2013	18	2789
14.10.2013	21	3677
15.10.2013	47	3601
16.10.2013	41	4018
17.10.2013	27	3857
18.10.2013	43	4762
19.10.2013	50	4781
20.10.2013	39	4054
21.10.2013	37	4351
22.10.2013	47	3035
23.10.2013	33	2655
24.10.2013	38	2859
25.10.2013	37	3173
26.10.2013	37	3255
27.10.2013	34	2533
28.10.2013	21	2637
29.10.2013	32	2823
30.10.2013	30	3487
31.10.2013	40	3268
1.11.2013	36 	3291
2.11.2013	42	3461
3.11.2013	30	2658
3.11.2013	30	2658
4.11.2013	44	2462
5.11.2013	22	2598
6.11.2013	26	2707
7.11.2013	30	2800
8.11.2013	40	3307
9.11.2013	46	3813
10.11.2013	41	2634
11.11.2013	30	2704
12.11.2013	35	2591
13.11.2013	24	2859
14.11.2013	33	3037
15.11.2013	41	3386
16.11.2013	17	743
16.11.2013	15	824
17.11.2013	47	2539
18.11.2013	29	2518
19.11.2013	30	2785
20.11.2013	25	2833
21.11.2013	20	2924
22.11.2013	31	3400
23.11.2013	47	3476
24.11.2013	25	2742
25.11.2013	30	2808
26.11.2013	30	2812
27.11.2013	33	3013
28.11.2013	49	2790
29.11.2013	33	3175
30.11.2013	39	3355
1.12.2013	24	2421
19.12.2013	40	2392
22.12.2013	4	188
23.12.2013	23	1833
24.12.2013	8	604
25.12.2013	15	1009
26.12.2013	36	1804
27.12.2013	37	2248
28.12.2013	13	1877
29.12.2013	16	1592
30.12.2013	33	2037
31.12.2013	19	2185
30.4.2013	7	590
1.5.2013	12	1013
2.5.2013	6	894
3.5.2013	9	985
4.5.2013	13	1030
5.5.2013	3	651
6.5.2013	9	706
7.5.2013	8	839
8.5.2013	15	950
9.5.2013	15	963
10.5.2013	15	988
11.5.2013	4	949
12.5.2013	7	588
13.5.2013	8	849
14.5.2013	5	780
15.5.2013	9	774
16.5.2013	13	1168
17.5.2013	24	1403
18.5.2013	14	919
19.5.2013	21	969
20.5.2013	10	984
21.5.2013	13	740
22.5.2013	12	695
23.5.2013	4	556
24.5.2013	15	672
25.5.2013	7	681
26.5.2013	5	470
27.5.2013	9	529
28.5.2013	3	519
29.5.2013	11	464
30.5.2013	13	509
31.5.2013	10	617
1.6.2013	13	608
2.6.2013	6	478
3.6.2013	8	546
4.6.2013	5	505
5.6.2013	11	519
6.6.2013	4	556
7.6.2013	3	702
8.6.2013	7	625
9.6.2013	5	387
10.6.2013	1	477
11.6.2013	3	486
12.6.2013	6	501
13.6.2013	8	452
14.6.2013	4	656
15.6.2013	13	519
16.6.2013	2	326
17.6.2013	8	405
18.6.2013	6	421
19.6.2013	10	442
20.6.2013	1	101
27.6.2013	0	290
28.6.2013	0	527
29.6.2013	0	509
30.6.2013	0	304
1.7.2013	0	457
2.7.2013	0	526
3.7.2013	0	481
4.7.2013	0	450
5.7.2013	0	473
6.7.2013	0	394
7.7.2013	0	311
8.7.2013	0	526
9.7.2013	0	429
10.7.2013	0	517
11.7.2013	0	449
12.7.2013	0	91
15.7.2013	0	1
21.7.2013	0	1
22.7.2013	0	1
26.7.2013	0	2
6.8.2013	0	1
13.8.2013	0	1
14.8.2013	0	3
15.8.2013	0	1
25.3.2013	3	282
26.3.2013	9	630
27.3.2013	2	301
20.1.2013	1	10
21.1.2013	13	795
22.1.2013	16	832
23.1.2013	12	894
24.1.2013	18	817
25.1.2013	18	957
26.1.2013	12	946
27.1.2013	9	722
28.1.2013	4	733
29.1.2013	5	767
30.1.2013	15	670
31.1.2013	13	818
1.2.2013	14	594
24.12.2012	5	209
25.12.2012	5	286
26.12.2012	9	590
27.12.2012	17	664
28.12.2012	18	626
29.12.2012	21	517
30.12.2012	5	458
31.12.2012	12	679
1.1.2013	6	396
2.1.2013	13	556
3.1.2013	5	526
4.1.2013	20	582
5.1.2013	17	566
6.1.2013	10	497
7.1.2013	8	702
8.1.2013	11	659
9.1.2013	11	771
10.1.2013	7	687
11.1.2013	12	842
12.1.2013	2	246
17.12.2012	3	230
18.12.2012	19	724
19.12.2012	13	776
