Ola Setroms vei	566543.804	7029962.136
Ola Setroms vei	566495.755	7029900.63
Olaf Bullsv.	567223	7030681
Olaf Bullsv.	567185	7030674
Olav Engelbrektssons alle	572690.347	7036212.11
Olav Engelbrektssons alle	572688.0	7036230.155
Olav Nygårdsv.	567361.198	7029927.788
Olav Nygårdsv.	567384.265	7030026.032
Olderdalen	576135.034	7033570.832
Olderdalen	576121.301	7033563.483
Ole Ross veg	568842.302	7025460.037
Ole Ross veg	568819.885	7025553.768
Omkjøringsveien Moholt	572187.084	7032260.023
Omkjøringsveien Moholt	572137.353	7032161.645
Omkjøringsveien Nardo	570953.845	7031745.43
Omkjøringsveien Nardo	571091.094	7031786.718
Opland	566901.875	7032850.095
Opland	566895.675	7032859.401
Osbakken	575826.071	7031199.249
Osbakken	575847.359	7031196.784
Osbrua, Trondheim	576145.083	7031027.061
Osbrua, Trondheim	576136.127	7031026.121
Oscar Wistingsv.	568329.839	7033322.378
Osen, Trondheim	576163.821	7030722.712
Osen, Trondheim	576169.235	7030719.856
Osveien	577319.456	7033442.637
Osveien 	577290.264	7033479.447
Othilienborg	572062.996	7031744.657
Othilienborg	572062.996	7031744.657
Otto Nielsensv.	571324.03	7033426.504
Paul Skolemesters vei	569747.64	7027538.212
Peder Morsets v.	568147.667	7026033.822
Peder Morsets v.	568139.583	7026028.126
Persaunet leir	571960.042	7034485.858
Persaunet leir	571931.677	7034477.327
Persauneveien	572211.753	7034618.085
Persauneveien	572195.611	7034652.774
Perstu	559662.688	7026537.038
Perstu	559648.776	7026628.076
Pirbadet 	569930.615	7035331.166
Pirsenteret	569988.368	7035455.753
Postterminalen	569823.529	7030614.442
Postterminalen	569762.418	7030570.905
Prestegårdjordet	570483.505	7032549.86
Prestegårdjordet	570642.884	7032894.636
Presthus	575651.561	7033808.689
Presthus	575810.146	7033699.856
Presthus, E6	575805	7033746
Presthusaunet	574628.221	7033223.151
Presthusaunet	574627.363	7033072.964
Prinsen Kinosenter	569554.316	7033835.013
Prinsen Kinosenter	569539.943	7033792.616
Prinsenkrysset	569470.949	7034386.136
Prinsenkrysset	569458.723	7034370.812
Prof. Brochs gt.	569806.348	7032650.004
Prof. Brochs gt.	569813.756	7032512.226
Ragnhildsgate	569303	7033427
Ragnhildsgate	569315	7033448
Ramstad	573706.771	7032370.063
Ramstad	573704.003	7032363.476
Randlia	572145.496	7025536.951
Randlia	572151.96	7025527.055
Ranheim fabrikker	576641.157	7033492.547
Ranheim fabrikker	576664.996	7033492.237
Ranheim idrettsplass	575918.445	7034192.852
Ranheim Idrettsplass	576143.68	7034123.686
Ranheim krk	576692.462	7034297.394
Ranheim krk	576657.605	7034280.586
Ranheim sk	576941.342	7034349.61
Ranheim sk	577013.786	7034373.564
Ranheim st.	576480.733	7034181.238
Ranheim st.	576485.704	7034174.672
Rate	569841.705	7029459.416
Rate	569841.705	7029459.416
Reppe	577155	7033366
Reppevegen	577019.632	7033702.866
Reppevegen	577018.759	7033677.438
Ringve museum	572631.699	7036496.255
Ringve museum	572648.19	7036483.272
Ringve sk	572048.473	7036512.861
Ringve sk	572112.176	7036504.117
Ringvål	562617.939	7025790.878
Ringvål grind	562859.166	7025835.171
Ringvål grind	562833.475	7025842.156
Ringvål grind 2	562831	7025805
Risvollan Senter	571417.888	7029916.598
Risvollan senter	571437.641	7029904.235
Risvollveien	571077.029	7030474.987
Risvollveien	571124.862	7030333.964
Rognbudalen	569115.863	7025756.284
Rognbudalen	569024.666	7025803.38
Rognheim	568618	7030833
Rognheim	568577	7030818
Romolslia	568445.48	7028641.472
Romolslia	568399.095	7028601.475
Romolslia Nedre	568443.618	7028861.229
Romolslia Nedre	568423.546	7028888.868
Romolslia øvre	568118.591	7028315.197
Rosenborg sk	570732.61	7034252.923
Rosendal	571341.851	7035047.834
Rosendal	571483.582	7035054.554
Rosten	568178.648	7026673.697
Rosten	568164.238	7026682.783
Rostengrenda	569120.575	7027025.155
Rostengrenda	569119.716	7027112.174
Rota, Trondheim	576384.605	7030620.983
Rota, Trondheim	576402.996	7030626.48
Rotvoll alle	573280.915	7034914.724
Rotvoll alle	573299.977	7034928.589
Rotvoll Nedre	574005.281	7035269.493
Rotvoll Nedre	574014.792	7035285.204
Rotvoll, Trondheim	574055.104	7034919.269
Rotvoll, Trondheim	574014.345	7034898.761
Royal Garden	570089	7034722
Rydningen	567657.874	7029554.568
Rydningen	567632.382	7029565.089
Rye	557409.887	7033444.282
Rye	557401.719	7033498.357
Rye sk	557272.027	7032797.317
Rye sk	557266.005	7032800.372
Rønningen alderbolig	571901	7034784
Rønningsbakken	571682.219	7035101.463
Rønningsbakken	571673.632	7035084.009
Rønningstad	566320.067	7029375.51
Rørmyra	564904.354	7025837.881
Rørmyra	564909.702	7025840.23
Røstad, Trondheim	574323.686	7025378.28
Røstad, Trondheim	574408.061	7025366.946
Sagplassen	576645	7031900
Sagplassen	576716	7032025
Sandbakken	568216.249	7024207.536
Sandbakken	568198.438	7024188.374
Sandmoen, Trondheim	568445	7023497
Sandmoen, Trondheim	568337.265	7023450.355
Saupstadmyra	567178	7026372
Saupstadringen 109	567279.548	7026633.01
Saupstadringen 109	567244.495	7026630.923
Saupstadsenteret	567430.543	7027206.296
Saupstadsenteret	567450.2	7027183.76
Saxenborg alle	571956	7035190
Saxenborg alle	571976.444	7035175.1
Schiøtz vei	567620.754	7033745.016
Schiøtz vei	567659.673	7033751.973
Selsbakk	568911.155	7029661.734
Selsbakk	569004.209	7029835.907
Selsbakkflata	568239.42	7029636.555
Selsbakkflata	568231.233	7029642.697
Siemens	569884.5	7031355.421
Siemens	569870.718	7031340.03
Sig.Berg alle	570962.187	7034452.351
Sildråpeveien	573155.226	7032777.818
Sildråpeveien	573155.172	7032760.634
Sim	576997	7029754
Sim	576990	7029750
Sivert Thonstadsv.	568474.166	7026315.535
Sivert Thonstadsv.	568461.316	7026282.557
Sjetnhaugan	569842	7027478
Skansen	568460.848	7034204.277
Skansen	568546.806	7034242.957
Skansen	568463	7034205
Skansen	568548	7034242
Skavlands vei	567084.946	7031273.743
Skavlands vei	567032.437	7031209.457
Skistua	562932.168	7032760.034
Skistua	562950	7032769
Skjetlein	565187.324	7024221.572
Skjetlein	565187.324	7024221.572
Skjøstad	558032.711	7029658.357
Skjøstad	558027.416	7029659.939
Skovgård	574602.818	7034283.069
Skovgård	574646.133	7034235.961
Skytterbanen	567196.215	7026223.564
Skytterbanen	567190.658	7026175.672
Skytterveien	567597.669	7026476.277
Skytterveien	567539.047	7026552.602
Skårgangen	568262.332	7028520.224
Skårgangen	568249.312	7028502.515
Slakthuset	570320.024	7029232.265
Slakthuset	570382.487	7029345.72
Sluppen	569753.145	7031445.044
Sluppen	569710.838	7031296.703
Sluppen bru	569189.634	7030269.771
Sluppen bru	569115.941	7030153.712
Sluppenveien	569437.724	7030627.359
Sluppenveien	569428.302	7030634.401
Solbakken sk	576113.106	7031311.871
Solbakken sk	576117.358	7031299.529
Solbakken, Trondheim	577205	7030764
Solbakken, Trondheim	577195	7030744
Solberg, Trondheim	565586.145	7025453.57
Solberg, Trondheim	565592.82	7025458.424
Sollia	571352.07	7030869.747
Sollia	571365.649	7030669.557
Solunda	554556	7027780
Solunda	554556	7027780
Solvollveien	572739.807	7033775.087
Sorgenfri	570105.592	7031833.387
Sorgenfri	570109.957	7031780.597
Spillebakken	579032.568	7024428.781
Spongdal	558379.048	7025784.801
Spongdal sk.	558378	7025786
Spongdal sk.	558378	7025786
St. Olavs gt.	569373	7034395
St. Olavs hospital	569505.035	7033228.963
St. Olavs hospital	569393	7033232
St. Olavs hospital, vest	569127.365	7033164.189
St. Olavs hospital, vest	569120.186	7033161.632
St. Olavs hospital, øst	569500.067	7033303.919
St. Olavs hospital, øst	569522.067	7033293.482
Stabells veg	567863.847	7031378.357
Stabells veg	567830.411	7031282.04
Statoil	573742.281	7035098.956
Statoil	573862.778	7035104.582
Stav Øvre, Klett	564927.446	7022326.589
Stav Øvre, Klett	564863.425	7022341.932
Stavnebrua	569088	7031992
Stavnebrua	569090.283	7031990.435
Stavset	567119.481	7029222.66
Stavset senter	566452.549	7029426.329
Stavset senter	566461.789	7029388.485
Stavset senter 2	566484.6	7029486.798
Stavset senter 2	566483.907	7029499.253
Stavsetsvingen	566812.284	7029057.988
Stavsetsvingen	566865.148	7029104.595
Stavsetveien	566377.306	7029657.154
Stavsetveien	566364.783	7029535.046
Steinan	572215.572	7031111.676
Steinan	572196.562	7031070.363
Steinaunet	571987.399	7030480.365
Steinaunet	572069.978	7030529.351
Steindalsvegen	571359.714	7031080.781
Steindalsvegen	571353.468	7031083.057
Steintrøveien	572367.839	7031116.726
Steintrøveien	572371.979	7031108.577
Steinåsen	572555.554	7031091.183
Stene, Trondheim	555739.607	7026412.668
Stene, Trondheim	555739.109	7026405.8
Stokkan	574075.315	7032230.182
Stokkanhaugen	573880.158	7032127.526
Stokkanhaugen	574001.033	7032133.466
Stor-Rosta	568647.742	7026795.994
Stor-Rosta	568658.307	7026823.425
Storsteinan	562677.855	7036669.334
Storsteinan	562699.268	7036682.12
Strandveien, Trondheim	570982.952	7034994.619
Strandveien, Trondheim	570842.581	7034952.337
Strandveikaia	571179.479	7035707.834
Strandveikaia	571193.033	7035732.652
Strinda krk	572149.483	7032412.045
Strinda krk	572144.797	7032395.032
Strindheim	572629.857	7034944.548
Strindheim	572645.757	7034909.119
Strindheim Hageby	572585.574	7034284.841
Strindheim Hageby	572575.55	7034232.25
Strindheim sk	572660.259	7034685.403
Strindheim sk	572629.863	7034597.394
Stubbanvegen	571329	7029310
Stubbanvegen	571342	7029292
Studentersamfundet 1	569614.999	7033433.912
Studentersamfundet 1	569609.008	7033372.748
Studentersamfundet 2	569627.169	7033455.803
Studentersamfundet 2	569644.708	7033441.863
Svartbekken	561044.453	7036452.628
Svartbekken	561081.287	7036490.314
Sæterbakken, Bratsberg	573156.862	7024754.146
Sæterbakken, Bratsberg	573149.624	7024749.738
Sæterbakken, Jonsvatnet	575345.368	7031402.902
Sæterbakken, Jonsvatnet	575336.795	7031387.762
Sætran	573443.532	7024827.428
Sætran	573464.829	7024830.234
Søndre Flatåsen	567606.4	7028221.297
Søndre Flatåsen	567608.788	7028299.664
Søndre Halset	568100.807	7030229.986
Søndre Halset	568048.261	7030209.091
Søndre Hoem	569016	7031266
Søndre Hoem	569016	7031254
Søndre Risvolltun	571411	7029919
Søndre Risvolltun	571331.142	7030466.479
Søndregt. 22	569861.427	7034656.525
Søndregt. 23	569870.234	7034695.936
Søndregt. Regionbuss	569858.952	7034727.057
Sørberg	558720.096	7027584.153
Sørberg	558718.913	7027576.662
Tegleverkskrysset	572298.454	7033003.114
Tegleverkskrysset	572290.678	7033012.069
Tempe krk	569881.977	7032218.319
Tempevegen 11	569773.504	7031820.042
Tempevegen 11	569754.032	7031783.222
Thaulowbakken	569024.925	7032335.547
Thaulowbakken	569020.127	7032315.268
Thora Stormsv.	568427.127	7033099.068
Tiller bru	571893	7025294
Tiller bru	571928	7025324
Tiller vgs	5698965	7026229
Tiller vgs	568944	7026277
Tjønnlia	575406.731	7031281.302
Tjønnlia	575424.696	7031236.972
Tollbua	570079.869	7035342.039
Tollbua	570079.027	7035361.474
Tonstadgrenda	569386.411	7026651.668
Tonstadgrenda	569274.481	7026656.837
Tonstadkrysset	568755.765	7027590.809
Tonstadkrysset 2	568943.979	7027576.564
Tonstadkrysset 3	568826.908	7027448.532
Tonstadkrysset 4	569085	7027598
Torgard	568677	7022507
Torgard	568677	7022507
Torgardshaugen	568329	7022886
Torgardshaugen	568329	7022886
Torgaardssletta	568980	7022279
Torgaardssletta	568980	7022279
Torplassen	568054.793	7027085.783
Torplassen	568009.321	7026988.881
Tors veg	571279	7031493
Torvet, Trondheim	569545.559	7034312.072
Torvet, Trondheim	569517.238	7034327.873
Torvmyra	569615.058	7026605.082
Torvmyra	569527.471	7026605.454
Torvtaket	568926.813	7025149.334
Torvtaket	568904.98	7025175.197
Traneveien	566612.818	7025172.292
Traneveien	566628.735	7025154.422
Travbanen	573645.06	7034555.622
Travbanen	573490.204	7034574.954
Travbanevegen	573346.123	7034704.52
Travbanevegen	573420.738	7034694.257
Trolla, Trondheim	565352.901	7036558.598
Trolla, Trondheim	565290.843	7036606.943
Trollah. 10	564851.197	7036533.833
Trollah. 2	564882.765	7036405.772
Trollah. 46	564957.538	7036609.26
Trollah. 64	565050.149	7036633.868
Trondheim S - hlp. 10	569881.983	7034935.391
Trondheim S - hlp. 11	569917.603	7034936.644
Trondheim S - hlp. 13	569919.9	7034926.42
Trondheim S - hlp. 14	569972.649	7034927.861
Trondheim Spektrum	568754	7033861
Trøndelag Folkemuseum	567723.732	7033269.654
Trøndelag Folkemuseum	567691.816	7033207.635
Tunga kretsfengsel	573464.043	7033435.561
Tunga kretsfengsel	573435.142	7033371.516
Tungaveien	565598.248	7032696.052
Tungaveien	565596.157	7032701.263
Tunveien	574089.046	7033791.8
Tunveien	574083.93	7033702.637
Tverregga	571662.604	7029064.788
Tverregga	571596.384	7029106.837
Tvetestien	568532.288	7032900.742
Tvetestien	568500.549	7032886.382
Tyholt	571521.617	7034057.605
Tyholt	571486.779	7034036.9
Tyholttårnet	571456.049	7033397.344
Tyholtv.	571966.833	7033951.868
Udduvoll bru øst	563913.426	7022315.83
Udduvoll bru øst	564003.784	7022358.324
Ugla	567010.299	7030905.521
Ugla	566990.541	7030942.295
Ugla, Trondheim	567133	7030925
Ugla, Trondheim	567130	7030929
Ullins vei	571082.861	7031031.31
Ullins vei	571052.727	7030865.029
Utleirmark	570633.425	7029783.582
Utleirmark	570562	7029750
Utleirmark	570569.82	7029828.535
Valentinlyst	571915.481	7033715.562
Valentinlyst	571887.737	7033695.51
Valentinlystv.	571400	7033040
Valgrindveien	570036.177	7032080.223
Valgrindveien	570058.491	7031971.722
Valset gård	577823	7030093
Valset gård	577823	7030093
Valsetbakken	578260	7029725
Valsetbakken	578306	7029681
Valøyveien	569872.117	7031964.413
Valøyveien	569820.455	7031794.276
Vassdal	578029	7029851
Vassdal	578030	7029851
Venusveien	571282.258	7030046.593
Venusveien	571261.175	7030061.136
Vestlia	571841.912	7030897.839
Vestlia	571687.732	7030897.191
Vestlia endeholdeplass	571949.324	7030654.986
Vestmarka	566181	7031567
Vestmarka	566169	7031560
Vestre Rosten	568520.331	7026585.236
Vestre Rosten	568472.115	7026461.966
Vikelvveien	576923.215	7033736.682
Vikelvveien	576920.729	7033681.908
Vikåsen	576418.513	7032706.554
Vikåsen	576432.485	7032818.301
Vikåsen nedre	576578.601	7032979.63
Vikåsen nedre	576564.582	7032990.939
Vikåsen sk	576785.03	7032490.926
Vikåsen sk	576784.315	7032504.69
Voll gård	572285.134	7032113.585
Voll gård	572291.23	7032169.327
Voll studentby	572109.091	7031999.061
Voll studentby	572141.77	7032033.394
Vollabakken	569909.965	7033353.924
Vollabakken	569908.346	7033344.875
Være gamle E6	578318.319	7034620.585
Være Østre, Trondheim	578788.156	7034675.038
Være Østre, Trondheim	578805.495	7034665.633
Være, gamle snuplass	578060.13	7034486.324
Væresbakken	579031.991	7034620.525
Væresbakken	579035.917	7034611.625
Væresholmen	578587.985	7034836.284
Væresholmen	578622.546	7034847.794
Væresletta, Trondheim	578139.688	7034501.395
Væresletta, Trondheim	578354.081	7034542.466
Væretrøa	579182.029	7034928.501
Vådanv. 5	566552.571	7030173.784
Vådanv. 5	566546.139	7030179.537
Wullumsgården	567577.104	7032764.215
Wullumsgården	567581.367	7032865.924
Østingen	559187.938	7027147.15
Østingen	559204.442	7027140.853
Østmarkveien	572257.945	7036521.039
Østmarkveien	572364.985	7036536.767
Østre Berg	571396.852	7032738.998
Østre Berg	571421.015	7032727.069
Østre Rosten	569123	7026706
Østre Rosten	568877.845	7026729.375
Øvre Flatåsv.	566717.824	7027917.945
Øvre Flatåsv.	566709.481	7027916.413
Øvre Tvereggen	571122.125	7029349.611
Øvre Tvereggen	571110.501	7029338.556
Åsheim sk	567231.115	7025410.743
Åsheim sk	567229.747	7025421.854
Åsvang sk	572638.541	7032211.463
Åsvang sk	572704.444	7032216.274
Åsveien sk	568309.682	7032584.783
Åsveien sk	568195.319	7032566.767
Åsveien sk 2	568213.905	7032497.402
Åsveien sk 2	568195	7032569
Hov	542828.597	7020301.779
Orkanger sk.	542617.036	7020030.161
Orkanger sk.	542629.429	7020071.625
Orkanger Skysstasjon	542495.434	7019113.308
Orkanger Skysstasjon	542495.434	7019113.308
Rømme	542478.694	7019460.16
Rømme	542469.133	7019464.915
Hage bru	565063.259	6993660.695
Støren Rådhus, gamle E6	565030.476	6990562.496
Støren Rådhus, gamle E6	565043.361	6990566.565
Støren sentrum	564854.162	6991483.538
Støren sentrum	564857.2	6991559.018
Støren St.	564956.04	6991982.106
Støren St.	564956.04	6991982.106
Gylland	563101	6996268
Gylland	563106	6996215
Gylløyen	563409	6995376
Gylløyen	563425	6995314
Hage gartneri	563917	6994392
Hage gartneri	563942	6994323
Havdal, Melhus	567714	7020409
Hofstadsanden	564207	7014217
Hofstadsanden	564186	7014190
Horg krk.	563191	7001431
Horg krk.	563173	7001407
Horghaugen	563501	7002010
Horghaugen	563469	7001980
Hovin sk.	561852	6998018
Hovin sk.	561852	6998018
Høyeggen sk.	565060	7018112
Jaktøyen	564571	7020201
Jaktøyen	564546	7020158
Kjelstad	565716	7004447
Kjelstad	565670	7004413
Krekabakken	565839	7007490
Krekabakken	565853	7007485
Kvitland, Melhus	564276	7019094
Kvitland, Melhus	564211	7018996
Kvål	564399	7011903
Kvål	564415	7011872
Ler	565492	7008321
Ler	565492	7008257
Lund, Melhus	565337	7004027
Lund, Melhus	565337	7004049
Lundamo	564558	7003133
Lundamo	564513	7003118
Lundamo sk.	564980	7003292
Lundamo sk.	564842	7003217
Løhre	566129	7004967
Løhre	566095	7004909
Melhus bil	564205	7017930
Melhus bil	564232	7017876
Melhus krk.	564990	7016537
Melhus krk.	564978	7016446
Melhus sentrum	563953	7018257
Melhus sentrum	563916	7018277
Melhus skysstasjon	564092	7017959
Melhus skysstasjon	564109	7017946
Melhusbrua	563376	7017537
Melhusbrua	563354	7017569
Misjonshuset	564063	7002797
Misjonshuset	563847	7002553
Møstad	566092	7006938
Nyhus, Melhus	565695	7010058
Nyhus, Melhus	565659	7009999
Psykiatrisk sykehjem	564726	7017238
Psykiatrisk sykehjem	564727	7017239
Skjerdingstad	564049	7013671
Skjerdingstad	564039	7013680
Skjetnemyrbakken	566295	7006041
Skjetnemyrbakken	566284	7006017
Skottvold	564715	7020694
Skottvold	564700	7020683
Storstein	565422	7010772
Storstein	565413	7010760
Søberg	564559	7015163
Søberg	564551	7015094
Søberg Sykehjem	564681	7015686
Søberg Sykehjem	564707	7015794
Udduvoll bru vest	563373	7022135
Udduvoll bru vest	563381	7022082
Ugleveien	566073	7018336
Varmbo snuplass	562665	7018698
Varmbo snuplass	562665	7018698
Vollagjerdet	562703	6996709
Vollagjerdet	562699	6996709
Vollan, Melhus	562696	6997269
Vollan, Melhus	562677	6997192
Vollhagen	561428	7017477
Vollhagen	561431	7017486
Øie sk.	562847	7022167
Øie sk.	562820	7022162
Øya gård	564165	7012556
Øya gård	564157	7012511
Øysandkrysset	560626	7022102
Øysandkrysset	560630	7022120
AKS	545083.304	7022334.128
AKS	545101.236	7022360.905
Brekka	559759.957	7021322.537
Brekka	559712.443	7021285.798
Buvika	558806.23	7020764.958
Buvika	558760.243	7020766.508
Børsa	553517.167	7022586.724
Børsa	553578.595	7022383.319
Elistranda	553381.162	7023279.885
Elistranda	553350.186	7023333.346
Fredlyveien	553083.196	7023593.206
Fredlyveien	553064.738	7023650.217
Haukvik	552409.68	7024478.634
Havenge	557795.548	7021172.987
Havenge	557827.884	7021164.993
Lund Hagebruk	551962.681	7024606.548
Lund Hagebruk	552325.988	7024525.021
Lykkjnesset	557136.333	7021765.475
Lykkjnesset	557109.439	7021795.188
Mæla, Skaun	553917.45	7022131.512
Mæla, Skaun	553883.4	7022149.967
Nygård, Skaun	550159.325	7024422.955
Piine Mølle	558170.237	7020855.435
Piine Mølle	558161.32	7020869.549
Rian	547752.998	7024099.846
Rian	547738.078	7024103.704
Sildværet	548916.464	7024677.267
Sildværet	548856.91	7024718.246
Storsand, Skaun	546866.225	7023421.234
Storsand, Skaun	546907.093	7023456.462
Stykkan	550749.996	7024537.678
Stykkan	550746.545	7024545.908
Svalnestangen	554999.276	7022560.522
Svalnestangen	554949.899	7022528.583
Tangen	559359.895	7020975.232
Tangen	559321.974	7020960.124
Tråssåvika	548344.995	7024659.379
Tråssåvika	548131.846	7024532.398
Viggja	549552.017	7024439.751
Viggja	549705.47	7024464.21
Ølsholm	557522.757	7021592.893
Ølsholm	557452.094	7021620.011
Amunddal	574183	7023711
Amunddal	574170	7023712
Aunet	574437	7020980
Aunet	574433	7020969
Bjørkli	578165	7017102
Bjørkli	578165	7017102
Bjørkligård	577571	7016877
Bjørkligård	577571	7016877
Bjørklimark	577225	7016290
Bjørklimark	577226	7016290
Bostad, Klæbu	575574	7022609
Bostad, Klæbu	575568	7022609
Brannåsen	571878	7020571
Brøttem gård	575486	7014769
Brøttem gård	574586	7014769
Brøttemsmarka	574643	7014200
Brøttemsmarka	574643	7014200
Brøttemsåsen	575965	7015093
Brøttemsåsen	575965	7015094
Eggan	574362	7018165
Eggan	574354	7018166
Forset	572007	7019860
Forset	572007	7019860
Grendstad	576386	7015545
Grendstad	576386	7015455
Hallansvingen	571904	7020503
Hallansvingen	571904	7020503
Haugum	574265	7019374
Haugum	574262	7019378
Hesttrø	574374	7019681
Hesttrø	574357	7019661
Holten	575148	7022124
Holten	575148	7022124
Husby, Klæbu	574492	7018745
Husby, Klæbu	574492	7018745
Hyttfossen	573088	7015391
Hyttfossen	573079	7015390
Klæbu bygdemuseum	576894	7016115
Klæbu bygdemuseum	576895	7016115
Klæbu sentrum	574436	7019901
Klæbu sentrum	574426	7019893
Korsmo	574123	7022265
Korsmo	574126	7022274
Lappen	572070	7017518
Lappen	572091	7017506
Lettingvold	572745	7016064
Lettingvold	572742	7016064
Lysklett	574137	7021799
Lysklett	574136	7021792
Moadalen	572181	7017025
Moadalen	572168	7017029
Moen gård	572586	7017471
Moen gård	572586	7017475
Moen industriområde	571951	7017978
Moen industriområde	571951	7017978
Moenkrysset	572182	7017397
Moenkrysset	572182	7017397
Moodden	573592	7017795
Moodden	573604	7017795
Målsjøen	571822	7013618
Målsjøen	571817	7013624
Målsjøåsen	572058	7014443
Målsjøåsen	572059	7014443
Nygården, Klæbu	572476	7016602
Nygården, Klæbu	572442	7016583
Nyhus, Klæbu	575048	7023073
Nyhus, Klæbu	575045	7023073
Ostangen	572868	7020961
Ostangen	572867	7020961
Prestgårdskrysset	573907	7019773
Prestgårdskrysset	574019	7019687
Rydland	574548	7020125
Rydland	574508	7020045
Rønningen, Klæbu	573525	7024293
Rønningen, Klæbu	573505	7024279
Sagmoen	571968	7018274
Sagmoen	571968	7018274
Solem bru	575543	7022372
Solem bru	575548	7022386
Storugla	574695	7023647
Storugla	574719	7023598
Storvollen	572322	7014806
Storvollen	572322	7014809
Ståggånvegen	574447	7018228
Ståggånvegen	574422	7018211
Sve	574858	7023167
Sve	574855	7023167
Svean	573857	7017708
Svean	573857	7017708
Svebakken	574382	7013973
Svebakken	574382	7013973
Sørborgen	573253	7020374
Sørborgen	573303	7020278
Tanem bru	572868	7020961
Tanem bru	572867	7020961
Tanem gård	571928	7021334
Tanem gård	571928	7021334
Tanemskrysset 1	571554	7021337
Tanemskrysset 1	571492	7021296
Tanemskrysset 2	571516	7021243
Tanemskrysset 2	571527	7021219
Tanemsmoen	571686	7020975
Tanemsmoen	571676	7020962
Tanemsmovegen	571723	7020737
Tanemsmovegen	571715	7020734
Tangen	571898	7013204
Tangen	571895	7013197
Teigen	576537	7016125
Teigen	576537	7016126
Tulluan nord	572109	7019060
Tulluan nord	572109	7019060
Tulluan sk.	572104	7018794
Tulluan sk.	572104	7018794
Tulluan syd	572028	7018551
Tulluan syd	572028	7018551
Ulseth	574241	7022803
Ulseth	574231	7022825
Blåhammaren	588546.019	7034196.22
Blåhammaren	588554.009	7034159.216
Grønberg, Malvik	588683.069	7033407.849
Grønberg, Malvik	588666.559	7033437.401
Hansensvingen	580503.347	7035115.505
Hansensvingen	580616.43	7035171.442
Haugan	583498.485	7035231.37
Haugan	583519.061	7035214.746
Hommelvik bomstasjon	590879.904	7032916.203
Hommelvik bomstasjon	590950.732	7032909.783
Hommelvik st.	589599.072	7032689.02
Hommelvik st.	589621.952	7032687.076
Hommelvikhøgda	590587.109	7034451.33
Hommelvikhøgda	590587.571	7034440.088
Hundhamaren	579709.112	7035494.688
Hundhamaren	579658.336	7035453.642
Leistadkrysset	581363.671	7033731.206
Leistadkrysset	581383.447	7033672.136
Malvik	582708.656	7035455.23
Malvik	582705.084	7035441.57
Midtsandan	586062.937	7034790.288
Midtsandan	586428.06	7034864.288
Muruvik	591596.277	7035057.575
Muruvik	591603.754	7035048.759
Naustkleiva	582472.946	7035680.953
Naustkleiva	582447.847	7035691.3
Rota, Malvik	588173.54	7034714.7
Rota, Malvik	587864.659	7034858.554
Saksvik	580005.956	7035330.973
Saksvik	580049.915	7035246.843
Sjølyst	579405.14	7035295.84
Sjølyst	579501.282	7035350.092
Smeplassen	590468.069	7033298.666
Smeplassen	590325.165	7033095.99
Smiskaret	586732.934	7034944.364
Smiskaret	586718.204	7034927.32
Solbakken, Malvik	590376.04	7033782.557
Solbakken, Malvik	590392.086	7033853.222
Stav	587296.543	7035004.985
Stav	587413.872	7035010.698
Storsand 1, Malvik	585105.731	7034852.771
Storsand 1, Malvik	585124.192	7034837.938
Storsand 2, Malvik	585130.501	7034767.831
Storsand 2, Malvik	585280.55	7034791.648
Støperiet	588919.617	7033016.679
Støperiet	588891.961	7033046.556
Svebergkrysset	587640.688	7033565.019
Svebergkrysset	587726.267	7033487.136
Torp	584492.715	7035045.673
Torp	584361.565	7035063.253
Vikhammer	581108.162	7035333.727
Vikhammer	581125.13	7035319.675
Vikhammerløkka	581582.059	7035586.947
Vikhammerløkka	581485.717	7035508.857
Vikhov	581970.149	7035708.624
